GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0016740	transferase activity	1708	34	38.76	1	1	MF
GO:0003824	catalytic activity	4211	95	95.56	1	1	MF
GO:0033691	sialic acid binding	14	3	0.32	1	1	MF
GO:0016776	phosphotransferase activity, phosphate g...	36	1	0.82	1	1	MF
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	64	2	1.45	1	1	MF
GO:0017034	Rap guanyl-nucleotide exchange factor ac...	4	1	0.09	1	1	MF
GO:0004559	alpha-mannosidase activity	9	1	0.2	1	1	MF
GO:0016722	oxidoreductase activity, oxidizing metal...	10	1	0.23	1	1	MF
GO:0015077	monovalent inorganic cation transmembran...	177	1	4.02	1	1	MF
GO:0015078	proton transmembrane transporter activit...	56	1	1.27	1	1	MF
GO:0016724	oxidoreductase activity, oxidizing metal...	5	1	0.11	1	1	MF
GO:0032182	ubiquitin-like protein binding	62	1	1.41	1	1	MF
GO:1901265	nucleoside phosphate binding	603	16	13.68	1	1	MF
GO:0019205	nucleobase-containing compound kinase ac...	44	1	1	1	1	MF
GO:0043394	proteoglycan binding	83	4	1.88	1	1	MF
GO:0043395	heparan sulfate proteoglycan binding	18	1	0.41	1	1	MF
GO:0019208	phosphatase regulator activity	39	2	0.89	1	1	MF
GO:0016713	oxidoreductase activity, acting on paire...	2	1	0.05	1	1	MF
GO:0003909	DNA ligase activity	9	1	0.2	1	1	MF
GO:0052866	phosphatidylinositol phosphate phosphata...	38	1	0.86	1	1	MF
GO:0017171	serine hydrolase activity	95	8	2.16	1	1	MF
GO:0019903	protein phosphatase binding	100	3	2.27	1	1	MF
GO:0061134	peptidase regulator activity	75	6	1.7	1	1	MF
GO:0061135	endopeptidase regulator activity	55	6	1.25	1	1	MF
GO:0043177	organic acid binding	154	9	3.49	1	1	MF
GO:0016746	transferase activity, transferring acyl ...	162	1	3.68	1	1	MF
GO:0005262	calcium channel activity	89	3	2.02	1	1	MF
GO:0043178	alcohol binding	51	3	1.16	1	1	MF
GO:0016747	transferase activity, transferring acyl ...	148	1	3.36	1	1	MF
GO:0004520	endodeoxyribonuclease activity	38	1	0.86	1	1	MF
GO:0070279	vitamin B6 binding	26	2	0.59	1	1	MF
GO:0004521	endoribonuclease activity	59	1	1.34	1	1	MF
GO:0008483	transaminase activity	21	1	0.48	1	1	MF
GO:0043121	neurotrophin binding	17	3	0.39	1	1	MF
GO:0008484	sulfuric ester hydrolase activity	15	1	0.34	1	1	MF
GO:0008234	cysteine-type peptidase activity	117	3	2.66	1	1	MF
GO:0008236	serine-type peptidase activity	92	8	2.09	1	1	MF
GO:0031690	adrenergic receptor binding	13	1	0.3	1	1	MF
GO:0048029	monosaccharide binding	57	4	1.29	1	1	MF
GO:0004518	nuclease activity	169	3	3.84	1	1	MF
GO:0042171	lysophosphatidic acid acyltransferase ac...	18	1	0.41	1	1	MF
GO:1901981	phosphatidylinositol phosphate binding	135	5	3.06	1	1	MF
GO:0004519	endonuclease activity	98	1	2.22	1	1	MF
GO:0060590	ATPase regulator activity	35	1	0.79	1	1	MF
GO:0005496	steroid binding	44	1	1	1	1	MF
GO:0015399	primary active transmembrane transporter...	93	5	2.11	1	1	MF
GO:0030226	apolipoprotein receptor activity	4	1	0.09	1	1	MF
GO:0030971	receptor tyrosine kinase binding	40	2	0.91	1	1	MF
GO:0008201	heparin binding	88	9	2	1	1	MF
GO:0016701	oxidoreductase activity, acting on singl...	14	1	0.32	1	1	MF
GO:0016702	oxidoreductase activity, acting on singl...	13	1	0.3	1	1	MF
GO:0000149	SNARE binding	88	1	2	1	1	MF
GO:0052813	phosphatidylinositol bisphosphate kinase...	40	7	0.91	1	1	MF
GO:0016705	oxidoreductase activity, acting on paire...	114	2	2.59	1	1	MF
GO:0036041	long-chain fatty acid binding	7	1	0.16	1	1	MF
GO:0016709	oxidoreductase activity, acting on paire...	17	1	0.39	1	1	MF
GO:0043682	copper-transporting ATPase activity	1	1	0.02	1	1	MF
GO:1902936	phosphatidylinositol bisphosphate bindin...	70	2	1.59	1	1	MF
GO:0033612	receptor serine/threonine kinase binding	20	1	0.45	1	1	MF
GO:0022853	active ion transmembrane transporter act...	37	3	0.84	1	1	MF
GO:0140104	molecular carrier activity	25	1	0.57	1	1	MF
GO:0005216	ion channel activity	233	5	5.29	1	1	MF
GO:0005217	intracellular ligand-gated ion channel a...	44	2	1	1	1	MF
GO:0060090	molecular adaptor activity	104	1	2.36	1	1	MF
GO:0030246	carbohydrate binding	120	9	2.72	1	1	MF
GO:0022857	transmembrane transporter activity	591	12	13.41	1	1	MF
GO:0016651	oxidoreductase activity, acting on NAD(P...	84	1	1.91	1	1	MF
GO:0045545	syndecan binding	62	2	1.41	1	1	MF
GO:0061630	ubiquitin protein ligase activity	175	4	3.97	1	1	MF
GO:0035727	lysophosphatidic acid binding	2	1	0.05	1	1	MF
GO:0016655	oxidoreductase activity, acting on NAD(P...	37	1	0.84	1	1	MF
GO:0004713	protein tyrosine kinase activity	193	11	4.38	1	1	MF
GO:0019783	ubiquitin-like protein-specific protease...	70	1	1.59	1	1	MF
GO:0019198	transmembrane receptor protein phosphata...	18	3	0.41	1	1	MF
GO:0019199	transmembrane receptor protein kinase ac...	102	10	2.31	1	1	MF
GO:0033293	monocarboxylic acid binding	48	2	1.09	1	1	MF
GO:0015662	ATPase activity, coupled to transmembran...	26	2	0.59	1	1	MF
GO:0071617	lysophospholipid acyltransferase activit...	19	1	0.43	1	1	MF
GO:0003723	RNA binding	740	1	16.79	1	1	MF
GO:0046030	inositol trisphosphate phosphatase activ...	8	1	0.18	1	1	MF
GO:0050542	icosanoid binding	3	1	0.07	1	1	MF
GO:0051287	NAD binding	43	1	0.98	1	1	MF
GO:0050543	icosatetraenoic acid binding	3	1	0.07	1	1	MF
GO:0001085	RNA polymerase II transcription factor b...	96	1	2.18	1	1	MF
GO:0001540	amyloid-beta binding	38	1	0.86	1	1	MF
GO:0043855	cyclic nucleotide-gated ion channel acti...	17	1	0.39	1	1	MF
GO:0008525	phosphatidylcholine transporter activity	6	1	0.14	1	1	MF
GO:0030414	peptidase inhibitor activity	52	6	1.18	1	1	MF
GO:0008528	G protein-coupled peptide receptor activ...	109	5	2.47	1	1	MF
GO:0004175	endopeptidase activity	207	11	4.7	1	1	MF
GO:0016860	intramolecular oxidoreductase activity	54	1	1.23	1	1	MF
GO:0001786	phosphatidylserine binding	29	2	0.66	1	1	MF
GO:1901567	fatty acid derivative binding	16	2	0.36	1	1	MF
GO:0005200	structural constituent of cytoskeleton	48	1	1.09	1	1	MF
GO:0016864	intramolecular oxidoreductase activity, ...	18	1	0.41	1	1	MF
GO:0008514	organic anion transmembrane transporter ...	121	1	2.75	1	1	MF
GO:0016614	oxidoreductase activity, acting on CH-OH...	91	3	2.07	1	1	MF
GO:0016616	oxidoreductase activity, acting on the C...	77	3	1.75	1	1	MF
GO:0035004	phosphatidylinositol 3-kinase activity	43	7	0.98	1	1	MF
GO:0015103	inorganic anion transmembrane transporte...	85	1	1.93	1	1	MF
GO:0016853	isomerase activity	137	2	3.11	1	1	MF
GO:0051213	dioxygenase activity	61	1	1.38	1	1	MF
GO:0016859	cis-trans isomerase activity	26	1	0.59	1	1	MF
GO:0022834	ligand-gated channel activity	101	2	2.29	1	1	MF
GO:0022836	gated channel activity	176	4	3.99	1	1	MF
GO:0008191	metalloendopeptidase inhibitor activity	11	3	0.25	1	1	MF
GO:0022838	substrate-specific channel activity	237	5	5.38	1	1	MF
GO:0022839	ion gated channel activity	172	2	3.9	1	1	MF
GO:0099604	ligand-gated calcium channel activity	30	1	0.68	1	1	MF
GO:0070405	ammonium ion binding	38	1	0.86	1	1	MF
GO:0008198	ferrous iron binding	25	1	0.57	1	1	MF
GO:0004353	glutamate dehydrogenase [NAD(P)+] activi...	2	1	0.05	1	1	MF
GO:0016886	ligase activity, forming phosphoric este...	13	1	0.3	1	1	MF
GO:0016298	lipase activity	88	5	2	1	1	MF
GO:0032813	tumor necrosis factor receptor superfami...	55	2	1.25	1	1	MF
GO:0016638	oxidoreductase activity, acting on the C...	14	1	0.32	1	1	MF
GO:0016639	oxidoreductase activity, acting on the C...	4	1	0.09	1	1	MF
GO:0016874	ligase activity	187	2	4.24	1	1	MF
GO:0019001	guanyl nucleotide binding	157	4	3.56	1	1	MF
GO:0009975	cyclase activity	22	1	0.5	1	1	MF
GO:0016877	ligase activity, forming carbon-sulfur b...	37	1	0.84	1	1	MF
GO:0016878	acid-thiol ligase activity	28	1	0.64	1	1	MF
GO:0015645	fatty acid ligase activity	20	1	0.45	1	1	MF
GO:0015291	secondary active transmembrane transport...	90	1	2.04	1	1	MF
GO:0000268	peroxisome targeting sequence binding	6	1	0.14	1	1	MF
GO:0015631	tubulin binding	178	1	4.04	1	1	MF
GO:0016829	lyase activity	155	4	3.52	1	1	MF
GO:0022803	passive transmembrane transporter activi...	240	5	5.45	1	1	MF
GO:0022804	active transmembrane transporter activit...	184	6	4.18	1	1	MF
GO:0004896	cytokine receptor activity	7	1	0.16	1	1	MF
GO:0043492	ATPase activity, coupled to movement of ...	87	5	1.97	1	1	MF
GO:0070530	K63-linked polyubiquitin modification-de...	12	1	0.27	1	1	MF
GO:0005520	insulin-like growth factor binding	7	1	0.16	1	1	MF
GO:0034593	phosphatidylinositol bisphosphate phosph...	35	1	0.79	1	1	MF
GO:0034595	phosphatidylinositol phosphate 5-phospha...	24	1	0.54	1	1	MF
GO:0034596	phosphatidylinositol phosphate 4-phospha...	9	1	0.2	1	1	MF
GO:0004620	phospholipase activity	77	5	1.75	1	1	MF
GO:0016849	phosphorus-oxygen lyase activity	18	1	0.41	1	1	MF
GO:0008391	arachidonic acid monooxygenase activity	2	1	0.05	1	1	MF
GO:0070011	peptidase activity, acting on L-amino ac...	343	13	7.78	1	1	MF
GO:0008392	arachidonic acid epoxygenase activity	2	1	0.05	1	1	MF
GO:0004629	phospholipase C activity	21	2	0.48	1	1	MF
GO:1904121	phosphatidylethanolamine transporter act...	4	1	0.09	1	1	MF
GO:0016835	carbon-oxygen lyase activity	77	3	1.75	1	1	MF
GO:0016836	hydro-lyase activity	68	3	1.54	1	1	MF
GO:0015267	channel activity	240	5	5.45	1	1	MF
GO:0005089	Rho guanyl-nucleotide exchange factor ac...	33	3	0.75	1	1	MF
GO:0005542	folic acid binding	8	1	0.18	1	1	MF
GO:0000987	proximal promoter sequence-specific DNA ...	220	1	4.99	1	1	MF
GO:0004867	serine-type endopeptidase inhibitor acti...	9	2	0.2	1	1	MF
GO:0003674	molecular_function	8461	192	192	1	1	MF
GO:0005548	phospholipid transporter activity	75	2	1.7	1	1	MF
GO:0050145	nucleoside monophosphate kinase activity	23	1	0.52	1	1	MF
GO:0050662	coenzyme binding	184	5	4.18	1	1	MF
GO:0020037	heme binding	45	1	1.02	1	1	MF
GO:0000978	RNA polymerase II proximal promoter sequ...	213	1	4.83	1	1	MF
GO:0005021	vascular endothelial growth factor-activ...	20	2	0.45	1	1	MF
GO:0005539	glycosaminoglycan binding	104	10	2.36	1	1	MF
GO:0001664	G protein-coupled receptor binding	119	2	2.7	1	1	MF
GO:0016229	steroid dehydrogenase activity	15	2	0.34	1	1	MF
GO:0050136	NADH dehydrogenase (quinone) activity	29	1	0.66	1	1	MF
GO:0005010	insulin-like growth factor-activated rec...	5	1	0.11	1	1	MF
GO:0001653	peptide receptor activity	114	6	2.59	1	1	MF
GO:0042803	protein homodimerization activity	724	25	16.43	1	1	MF
GO:0015276	ligand-gated ion channel activity	101	2	2.29	1	1	MF
GO:0015278	calcium-release channel activity	24	1	0.54	1	1	MF
GO:0032934	sterol binding	31	1	0.7	1	1	MF
GO:0005042	netrin receptor activity	12	2	0.27	1	1	MF
GO:0005048	signal sequence binding	29	1	0.66	1	1	MF
GO:0005501	retinoid binding	19	1	0.43	1	1	MF
GO:0070696	transmembrane receptor protein serine/th...	11	1	0.25	1	1	MF
GO:0070697	activin receptor binding	4	1	0.09	1	1	MF
GO:0005504	fatty acid binding	24	1	0.54	1	1	MF
GO:0030159	receptor signaling complex scaffold acti...	13	1	0.3	1	1	MF
GO:0046873	metal ion transmembrane transporter acti...	258	5	5.85	1	1	MF
GO:0015923	mannosidase activity	10	1	0.23	1	1	MF
GO:0015924	mannosyl-oligosaccharide mannosidase act...	6	1	0.14	1	1	MF
GO:0015926	glucosidase activity	9	1	0.2	1	1	MF
GO:0008374	O-acyltransferase activity	30	1	0.68	1	1	MF
GO:0045296	cadherin binding	41	3	0.93	1	1	MF
GO:0019888	protein phosphatase regulator activity	33	2	0.75	1	1	MF
GO:0032560	guanyl deoxyribonucleotide binding	2	1	0.05	1	1	MF
GO:0032561	guanyl ribonucleotide binding	154	3	3.49	1	1	MF
GO:0140097	catalytic activity, acting on DNA	205	3	4.65	1	1	MF
GO:0015248	sterol transporter activity	12	1	0.27	1	1	MF
GO:0099094	ligand-gated cation channel activity	81	2	1.84	1	1	MF
GO:0047498	calcium-dependent phospholipase A2 activ...	10	1	0.23	1	1	MF
GO:0035255	ionotropic glutamate receptor binding	24	2	0.54	1	1	MF
GO:0005172	vascular endothelial growth factor recep...	6	1	0.14	1	1	MF
GO:0032550	purine ribonucleoside binding	135	3	3.06	1	1	MF
GO:0032552	deoxyribonucleotide binding	5	1	0.11	1	1	MF
GO:0032553	ribonucleotide binding	472	14	10.71	1	1	MF
GO:0032554	purine deoxyribonucleotide binding	4	1	0.09	1	1	MF
GO:0015238	drug transmembrane transporter activity	67	1	1.52	1	1	MF
GO:0004497	monooxygenase activity	58	1	1.32	1	1	MF
GO:0005178	integrin binding	132	12	3	1	1	MF
GO:0004950	chemokine receptor activity	7	1	0.16	1	1	MF
GO:0051021	GDP-dissociation inhibitor binding	9	1	0.2	1	1	MF
GO:0016411	acylglycerol O-acyltransferase activity	15	1	0.34	1	1	MF
GO:0045309	protein phosphorylated amino acid bindin...	29	1	0.66	1	1	MF
GO:0019829	cation-transporting ATPase activity	35	3	0.79	1	1	MF
GO:0005006	epidermal growth factor-activated recept...	5	1	0.11	1	1	MF
GO:0005007	fibroblast growth factor-activated recep...	23	5	0.52	1	1	MF
GO:0016209	antioxidant activity	92	2	2.09	1	1	MF
GO:0005126	cytokine receptor binding	123	3	2.79	1	1	MF
GO:0101005	ubiquitinyl hydrolase activity	66	1	1.5	1	1	MF
GO:0001882	nucleoside binding	142	3	3.22	1	1	MF
GO:0001883	purine nucleoside binding	140	3	3.18	1	1	MF
GO:0051015	actin filament binding	81	6	1.84	1	1	MF
GO:0052742	phosphatidylinositol kinase activity	61	6	1.38	1	1	MF
GO:0052743	inositol tetrakisphosphate phosphatase a...	7	1	0.16	1	1	MF
GO:0033764	steroid dehydrogenase activity, acting o...	12	2	0.27	1	1	MF
GO:0052744	phosphatidylinositol monophosphate phosp...	13	1	0.3	1	1	MF
GO:0001637	G protein-coupled chemoattractant recept...	7	1	0.16	1	1	MF
GO:0052745	inositol phosphate phosphatase activity	19	1	0.43	1	1	MF
GO:0004222	metalloendopeptidase activity	60	2	1.36	1	1	MF
GO:0019840	isoprenoid binding	20	1	0.45	1	1	MF
GO:0019842	vitamin binding	62	4	1.41	1	1	MF
GO:0001871	pattern binding	21	4	0.48	1	1	MF
GO:0050997	quaternary ammonium group binding	12	1	0.27	1	1	MF
GO:0003954	NADH dehydrogenase activity	31	1	0.7	1	1	MF
GO:0046982	protein heterodimerization activity	310	10	7.03	1	1	MF
GO:0070325	lipoprotein particle receptor binding	53	1	1.2	1	1	MF
GO:0036459	thiol-dependent ubiquitinyl hydrolase ac...	63	1	1.43	1	1	MF
GO:0004978	corticotropin receptor activity	1	1	0.02	1	1	MF
GO:0044769	ATPase activity, coupled to transmembran...	16	1	0.36	1	1	MF
GO:0106018	phosphatidylinositol-3,5-bisphosphate ph...	25	1	0.57	1	1	MF
GO:0106019	phosphatidylinositol-4,5-bisphosphate ph...	7	1	0.16	1	1	MF
GO:0004806	triglyceride lipase activity	9	1	0.2	1	1	MF
GO:1901681	sulfur compound binding	155	12	3.52	1	1	MF
GO:1901682	sulfur compound transmembrane transporte...	37	1	0.84	1	1	MF
GO:0016791	phosphatase activity	193	6	4.38	1	1	MF
GO:0016793	triphosphoric monoester hydrolase activi...	2	1	0.05	1	1	MF
GO:0019956	chemokine binding	7	1	0.16	1	1	MF
GO:0016798	hydrolase activity, acting on glycosyl b...	86	2	1.95	1	1	MF
GO:0000062	fatty-acyl-CoA binding	13	1	0.3	1	1	MF
GO:0051393	alpha-actinin binding	50	2	1.13	1	1	MF
GO:0050840	extracellular matrix binding	27	1	0.61	1	1	MF
GO:0015556	C4-dicarboxylate transmembrane transport...	13	1	0.3	1	1	MF
GO:0030674	protein binding, bridging	89	1	2.02	1	1	MF
GO:0032549	ribonucleoside binding	137	3	3.11	1	1	MF
GO:0016405	CoA-ligase activity	21	1	0.48	1	1	MF
GO:0070851	growth factor receptor binding	109	3	2.47	1	1	MF
GO:0001846	opsonin binding	11	1	0.25	1	1	MF
GO:0046915	transition metal ion transmembrane trans...	40	2	0.91	1	1	MF
GO:0001848	complement binding	11	1	0.25	1	1	MF
GO:0019210	kinase inhibitor activity	47	1	1.07	1	1	MF
GO:0043548	phosphatidylinositol 3-kinase binding	17	1	0.39	1	1	MF
GO:0019212	phosphatase inhibitor activity	13	2	0.3	1	1	MF
GO:0098631	cell adhesion mediator activity	17	4	0.39	1	1	MF
GO:0035591	signaling adaptor activity	35	1	0.79	1	1	MF
GO:0005310	dicarboxylic acid transmembrane transpor...	20	1	0.45	1	1	MF
GO:0098632	cell-cell adhesion mediator activity	13	3	0.3	1	1	MF
GO:0016763	transferase activity, transferring pento...	53	1	1.2	1	1	MF
GO:0046943	carboxylic acid transmembrane transporte...	88	1	2	1	1	MF
GO:0034185	apolipoprotein binding	15	1	0.34	1	1	MF
GO:0098634	cell-matrix adhesion mediator activity	3	1	0.07	1	1	MF
GO:0016765	transferase activity, transferring alkyl...	55	1	1.25	1	1	MF
GO:0098639	collagen binding involved in cell-matrix...	3	1	0.07	1	1	MF
GO:0016769	transferase activity, transferring nitro...	25	1	0.57	1	1	MF
GO:0043021	ribonucleoprotein complex binding	123	1	2.79	1	1	MF
GO:0036442	proton-exporting ATPase activity	16	1	0.36	1	1	MF
GO:0005342	organic acid transmembrane transporter a...	88	1	2	1	1	MF
GO:0097642	calcitonin family receptor activity	2	1	0.05	1	1	MF
GO:0017016	Ras GTPase binding	333	13	7.56	1	1	MF
GO:0016530	metallochaperone activity	7	1	0.16	1	1	MF
GO:0140030	modification-dependent protein binding	87	3	1.97	1	1	MF
GO:0016531	copper chaperone activity	5	1	0.11	1	1	MF
GO:0001228	DNA-binding transcription activator acti...	231	2	5.24	1	1	MF
GO:0140034	methylation-dependent protein binding	38	1	0.86	1	1	MF
GO:0044390	ubiquitin-like protein conjugating enzym...	48	1	1.09	1	1	MF
GO:0052689	carboxylic ester hydrolase activity	98	4	2.22	1	1	MF
GO:0017048	Rho GTPase binding	93	4	2.11	1	1	MF
GO:0015085	calcium ion transmembrane transporter ac...	104	3	2.36	1	1	MF
GO:0000009	alpha-1,6-mannosyltransferase activity	1	0	0.02	1	1	MF
GO:0000014	single-stranded DNA endodeoxyribonucleas...	7	0	0.16	1	1	MF
GO:0000026	alpha-1,2-mannosyltransferase activity	3	0	0.07	1	1	MF
GO:0000030	mannosyltransferase activity	18	0	0.41	1	1	MF
GO:0000033	alpha-1,3-mannosyltransferase activity	2	0	0.05	1	1	MF
GO:0000035	acyl binding	2	0	0.05	1	1	MF
GO:0000036	acyl carrier activity	2	0	0.05	1	1	MF
GO:0000049	tRNA binding	46	0	1.04	1	1	MF
GO:0000064	L-ornithine transmembrane transporter ac...	1	0	0.02	1	1	MF
GO:0000095	S-adenosyl-L-methionine transmembrane tr...	1	0	0.02	1	1	MF
GO:0000099	sulfur amino acid transmembrane transpor...	11	0	0.25	1	1	MF
GO:0000104	succinate dehydrogenase activity	5	0	0.11	1	1	MF
GO:0000107	imidazoleglycerol-phosphate synthase act...	1	0	0.02	1	1	MF
GO:0000150	recombinase activity	8	0	0.18	1	1	MF
GO:0000170	sphingosine hydroxylase activity	3	0	0.07	1	1	MF
GO:0000171	ribonuclease MRP activity	2	0	0.05	1	1	MF
GO:0000175	3'-5'-exoribonuclease activity	31	0	0.7	1	1	MF
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferas...	3	0	0.07	1	1	MF
GO:0000182	rDNA binding	7	0	0.16	1	1	MF
GO:0000213	tRNA-intron endonuclease activity	2	0	0.05	1	1	MF
GO:0000215	tRNA 2'-phosphotransferase activity	2	0	0.05	1	1	MF
GO:0000217	DNA secondary structure binding	29	0	0.66	1	1	MF
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)a...	3	0	0.07	1	1	MF
GO:0000225	N-acetylglucosaminylphosphatidylinositol...	1	0	0.02	1	1	MF
GO:0000234	phosphoethanolamine N-methyltransferase ...	1	0	0.02	1	1	MF
GO:0000247	C-8 sterol isomerase activity	1	0	0.02	1	1	MF
GO:0000248	C-5 sterol desaturase activity	1	0	0.02	1	1	MF
GO:0000253	3-keto sterol reductase activity	2	0	0.05	1	1	MF
GO:0000257	nitrilase activity	2	0	0.05	1	1	MF
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kin...	18	0	0.41	1	1	MF
GO:0000293	ferric-chelate reductase activity	3	0	0.07	1	1	MF
GO:0000295	adenine nucleotide transmembrane transpo...	7	0	0.16	1	1	MF
GO:0000298	endopolyphosphatase activity	2	0	0.05	1	1	MF
GO:0000309	nicotinamide-nucleotide adenylyltransfer...	1	0	0.02	1	1	MF
GO:0000334	3-hydroxyanthranilate 3,4-dioxygenase ac...	1	0	0.02	1	1	MF
GO:0000339	RNA cap binding	17	0	0.39	1	1	MF
GO:0000340	RNA 7-methylguanosine cap binding	14	0	0.32	1	1	MF
GO:0000386	second spliceosomal transesterification ...	2	0	0.05	1	1	MF
GO:0000400	four-way junction DNA binding	17	0	0.39	1	1	MF
GO:0000403	Y-form DNA binding	6	0	0.14	1	1	MF
GO:0000404	heteroduplex DNA loop binding	3	0	0.07	1	1	MF
GO:0000405	bubble DNA binding	5	0	0.11	1	1	MF
GO:0000406	double-strand/single-strand DNA junction...	2	0	0.05	1	1	MF
GO:0000700	mismatch base pair DNA N-glycosylase act...	2	0	0.05	1	1	MF
GO:0000701	purine-specific mismatch base pair DNA N...	1	0	0.02	1	1	MF
GO:0000702	oxidized base lesion DNA N-glycosylase a...	5	0	0.11	1	1	MF
GO:0000703	oxidized pyrimidine nucleobase lesion DN...	3	0	0.07	1	1	MF
GO:0000773	phosphatidyl-N-methylethanolamine N-meth...	1	0	0.02	1	1	MF
GO:0000822	inositol hexakisphosphate binding	5	0	0.11	1	1	MF
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase ac...	1	0	0.02	1	1	MF
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kin...	3	0	0.07	1	1	MF
GO:0000828	inositol hexakisphosphate kinase activit...	3	0	0.07	1	1	MF
GO:0000829	inositol heptakisphosphate kinase activi...	3	0	0.07	1	1	MF
GO:0000831	inositol hexakisphosphate 6-kinase activ...	1	0	0.02	1	1	MF
GO:0000832	inositol hexakisphosphate 5-kinase activ...	2	0	0.05	1	1	MF
GO:0000900	translation repressor activity, mRNA reg...	9	0	0.2	1	1	MF
GO:0000979	RNA polymerase II core promoter sequence...	15	0	0.34	1	1	MF
GO:0000980	RNA polymerase II distal enhancer sequen...	55	0	1.25	1	1	MF
GO:0000982	transcription factor activity, RNA polym...	221	0	5.02	1	1	MF
GO:0000983	transcription factor activity, RNA polym...	7	0	0.16	1	1	MF
GO:0000984	bacterial-type RNA polymerase regulatory...	1	0	0.02	1	1	MF
GO:0000992	polymerase III regulatory region sequenc...	9	0	0.2	1	1	MF
GO:0000993	RNA polymerase II complex binding	23	0	0.52	1	1	MF
GO:0000994	RNA polymerase III core binding	2	0	0.05	1	1	MF
GO:0000995	RNA polymerase III general transcription...	1	0	0.02	1	1	MF
