GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045545	syndecan binding	62	5	1.19	1	1	MF
GO:0005085	guanyl-nucleotide exchange factor activi...	162	6	3.12	1	1	MF
GO:0072509	divalent inorganic cation transmembrane ...	25	1	0.48	1	1	MF
GO:0016018	cyclosporin A binding	11	1	0.21	1	1	MF
GO:0005089	Rho guanyl-nucleotide exchange factor ac...	33	1	0.64	1	1	MF
GO:0045309	protein phosphorylated amino acid bindin...	29	1	0.56	1	1	MF
GO:0031714	C5a anaphylatoxin chemotactic receptor b...	3	1	0.06	1	1	MF
GO:0051119	sugar transmembrane transporter activity	13	1	0.25	1	1	MF
GO:0016853	isomerase activity	137	4	2.64	1	1	MF
GO:0016859	cis-trans isomerase activity	26	2	0.5	1	1	MF
GO:0016667	oxidoreductase activity, acting on a sul...	61	3	1.18	1	1	MF
GO:0016668	oxidoreductase activity, acting on a sul...	28	1	0.54	1	1	MF
GO:0005261	cation channel activity	199	4	3.83	1	1	MF
GO:0060002	plus-end directed microfilament motor ac...	3	1	0.06	1	1	MF
GO:0043492	ATPase activity, coupled to movement of ...	87	2	1.68	1	1	MF
GO:0008484	sulfuric ester hydrolase activity	15	2	0.29	1	1	MF
GO:0005021	vascular endothelial growth factor-activ...	20	2	0.39	1	1	MF
GO:0016651	oxidoreductase activity, acting on NAD(P...	84	1	1.62	1	1	MF
GO:0035257	nuclear hormone receptor binding	102	3	1.97	1	1	MF
GO:0042623	ATPase activity, coupled	363	6	6.99	1	1	MF
GO:0035258	steroid hormone receptor binding	64	2	1.23	1	1	MF
GO:0042625	ATPase coupled ion transmembrane transpo...	37	1	0.71	1	1	MF
GO:0042626	ATPase activity, coupled to transmembran...	83	2	1.6	1	1	MF
GO:0070011	peptidase activity, acting on L-amino ac...	343	14	6.61	1	1	MF
GO:0016684	oxidoreductase activity, acting on perox...	65	7	1.25	1	1	MF
GO:0001540	amyloid-beta binding	38	2	0.73	1	1	MF
GO:0070851	growth factor receptor binding	109	3	2.1	1	1	MF
GO:0005042	netrin receptor activity	12	1	0.23	1	1	MF
GO:0016822	hydrolase activity, acting on acid carbo...	5	1	0.1	1	1	MF
GO:0016823	hydrolase activity, acting on acid carbo...	5	1	0.1	1	1	MF
GO:0016671	oxidoreductase activity, acting on a sul...	9	1	0.17	1	1	MF
GO:0051920	peroxiredoxin activity	6	1	0.12	1	1	MF
GO:0005048	signal sequence binding	29	1	0.56	1	1	MF
GO:0016433	rRNA (adenine) methyltransferase activit...	5	1	0.1	1	1	MF
GO:0015154	disaccharide transmembrane transporter a...	2	1	0.04	1	1	MF
GO:0005272	sodium channel activity	41	1	0.79	1	1	MF
GO:0015157	oligosaccharide transmembrane transporte...	2	1	0.04	1	1	MF
GO:0016247	channel regulator activity	77	1	1.48	1	1	MF
GO:0033218	amide binding	243	8	4.68	1	1	MF
GO:0016817	hydrolase activity, acting on acid anhyd...	655	8	12.62	1	1	MF
GO:0016818	hydrolase activity, acting on acid anhyd...	655	8	12.62	1	1	MF
GO:0017069	snRNA binding	34	1	0.66	1	1	MF
GO:0003823	antigen binding	24	1	0.46	1	1	MF
GO:0008443	phosphofructokinase activity	4	1	0.08	1	1	MF
GO:0003674	molecular_function	8461	163	163	1	1	MF
GO:0043021	ribonucleoprotein complex binding	123	1	2.37	1	1	MF
GO:0004497	monooxygenase activity	58	1	1.12	1	1	MF
GO:0032182	ubiquitin-like protein binding	62	2	1.19	1	1	MF
GO:0005216	ion channel activity	233	4	4.49	1	1	MF
GO:0016641	oxidoreductase activity, acting on the C...	8	1	0.15	1	1	MF
GO:1904121	phosphatidylethanolamine transporter act...	4	1	0.08	1	1	MF
GO:0048029	monosaccharide binding	57	6	1.1	1	1	MF
GO:0035004	phosphatidylinositol 3-kinase activity	43	5	0.83	1	1	MF
GO:0035620	ceramide transporter activity	4	1	0.08	1	1	MF
GO:0015318	inorganic molecular entity transmembrane...	453	8	8.73	1	1	MF
GO:0008009	chemokine activity	3	1	0.06	1	1	MF
GO:0017070	U6 snRNA binding	10	1	0.19	1	1	MF
GO:0005003	ephrin receptor activity	11	1	0.21	1	1	MF
GO:0008233	peptidase activity	375	14	7.22	1	1	MF
GO:0008234	cysteine-type peptidase activity	117	5	2.25	1	1	MF
GO:0008236	serine-type peptidase activity	92	4	1.77	1	1	MF
GO:0005007	fibroblast growth factor-activated recep...	23	5	0.44	1	1	MF
GO:0046982	protein heterodimerization activity	310	7	5.97	1	1	MF
GO:0016638	oxidoreductase activity, acting on the C...	14	1	0.27	1	1	MF
GO:0061134	peptidase regulator activity	75	6	1.44	1	1	MF
GO:0061135	endopeptidase regulator activity	55	6	1.06	1	1	MF
GO:0016209	antioxidant activity	92	7	1.77	1	1	MF
GO:0019902	phosphatase binding	130	1	2.5	1	1	MF
GO:0060590	ATPase regulator activity	35	1	0.67	1	1	MF
GO:0015144	carbohydrate transmembrane transporter a...	13	1	0.25	1	1	MF
GO:0015145	monosaccharide transmembrane transporter...	12	1	0.23	1	1	MF
GO:0031072	heat shock protein binding	131	1	2.52	1	1	MF
GO:0015149	hexose transmembrane transporter activit...	7	1	0.13	1	1	MF
GO:0008649	rRNA methyltransferase activity	18	1	0.35	1	1	MF
GO:0005402	carbohydrate:cation symporter activity	9	1	0.17	1	1	MF
GO:0034483	heparan sulfate sulfotransferase activit...	5	1	0.1	1	1	MF
GO:0001077	proximal promoter DNA-binding transcript...	193	3	3.72	1	1	MF
GO:0046923	ER retention sequence binding	1	1	0.02	1	1	MF
GO:0001078	proximal promoter DNA-binding transcript...	35	1	0.67	1	1	MF
GO:0008201	heparin binding	88	11	1.7	1	1	MF
GO:1901981	phosphatidylinositol phosphate binding	135	1	2.6	1	1	MF
GO:0004252	serine-type endopeptidase activity	75	4	1.44	1	1	MF
GO:0099602	neurotransmitter receptor regulator acti...	4	1	0.08	1	1	MF
GO:0017046	peptide hormone binding	13	1	0.25	1	1	MF
GO:0017048	Rho GTPase binding	93	1	1.79	1	1	MF
GO:0036459	thiol-dependent ubiquitinyl hydrolase ac...	63	1	1.21	1	1	MF
GO:0004012	phospholipid-translocating ATPase activi...	16	1	0.31	1	1	MF
GO:0051020	GTPase binding	398	7	7.67	1	1	MF
GO:0030545	receptor regulator activity	97	12	1.87	1	1	MF
GO:0016791	phosphatase activity	193	4	3.72	1	1	MF
GO:0046915	transition metal ion transmembrane trans...	40	1	0.77	1	1	MF
GO:0008395	steroid hydroxylase activity	10	1	0.19	1	1	MF
GO:0030546	receptor activator activity	12	1	0.23	1	1	MF
GO:0004866	endopeptidase inhibitor activity	52	6	1	1	1	MF
GO:0022890	inorganic cation transmembrane transport...	336	7	6.47	1	1	MF
GO:0051861	glycolipid binding	12	1	0.23	1	1	MF
GO:0052742	phosphatidylinositol kinase activity	61	5	1.18	1	1	MF
GO:0008194	UDP-glycosyltransferase activity	73	1	1.41	1	1	MF
GO:0042379	chemokine receptor binding	7	1	0.13	1	1	MF
GO:0051015	actin filament binding	81	3	1.56	1	1	MF
GO:0008198	ferrous iron binding	25	2	0.48	1	1	MF
GO:0043236	laminin binding	22	3	0.42	1	1	MF
GO:0032549	ribonucleoside binding	137	2	2.64	1	1	MF
GO:0001046	core promoter sequence-specific DNA bind...	28	1	0.54	1	1	MF
GO:0001664	G protein-coupled receptor binding	119	11	2.29	1	1	MF
GO:0019887	protein kinase regulator activity	108	3	2.08	1	1	MF
GO:0005198	structural molecule activity	377	12	7.26	1	1	MF
GO:0004888	transmembrane signaling receptor activit...	524	21	10.09	1	1	MF
GO:0004222	metalloendopeptidase activity	60	5	1.16	1	1	MF
GO:0001883	purine nucleoside binding	140	2	2.7	1	1	MF
GO:0001653	peptide receptor activity	114	2	2.2	1	1	MF
GO:0051427	hormone receptor binding	102	3	1.97	1	1	MF
GO:0019210	kinase inhibitor activity	47	2	0.91	1	1	MF
GO:0060589	nucleoside-triphosphatase regulator acti...	177	2	3.41	1	1	MF
GO:0004447	iodide peroxidase activity	1	1	0.02	1	1	MF
GO:0015932	nucleobase-containing compound transmemb...	31	1	0.6	1	1	MF
GO:0016755	transferase activity, transferring amino...	8	1	0.15	1	1	MF
GO:0019829	cation-transporting ATPase activity	35	1	0.67	1	1	MF
GO:0030291	protein serine/threonine kinase inhibito...	11	1	0.21	1	1	MF
GO:0016758	transferase activity, transferring hexos...	121	1	2.33	1	1	MF
GO:0008168	methyltransferase activity	160	1	3.08	1	1	MF
GO:0030295	protein kinase activator activity	50	1	0.96	1	1	MF
GO:0030296	protein tyrosine kinase activator activi...	15	1	0.29	1	1	MF
GO:0020037	heme binding	45	1	0.87	1	1	MF
GO:0005353	fructose transmembrane transporter activ...	2	1	0.04	1	1	MF
GO:0015291	secondary active transmembrane transport...	90	1	1.73	1	1	MF
GO:0005355	glucose transmembrane transporter activi...	7	1	0.13	1	1	MF
GO:0015292	uniporter activity	3	1	0.06	1	1	MF
GO:0022853	active ion transmembrane transporter act...	37	1	0.71	1	1	MF
GO:0015293	symporter activity	45	1	0.87	1	1	MF
GO:0042578	phosphoric ester hydrolase activity	256	5	4.93	1	1	MF
GO:0004620	phospholipase activity	77	3	1.48	1	1	MF
GO:0032934	sterol binding	31	1	0.6	1	1	MF
GO:0015294	solute:cation symporter activity	45	1	0.87	1	1	MF
GO:0043395	heparan sulfate proteoglycan binding	18	2	0.35	1	1	MF
GO:0015295	solute:proton symporter activity	14	1	0.27	1	1	MF
GO:0016782	transferase activity, transferring sulfu...	54	1	1.04	1	1	MF
GO:0022857	transmembrane transporter activity	591	9	11.39	1	1	MF
GO:0051219	phosphoprotein binding	53	1	1.02	1	1	MF
GO:1901505	carbohydrate derivative transmembrane tr...	31	1	0.6	1	1	MF
GO:0016787	hydrolase activity	1745	31	33.62	1	1	MF
GO:0016788	hydrolase activity, acting on ester bond...	559	10	10.77	1	1	MF
GO:0019842	vitamin binding	62	1	1.19	1	1	MF
GO:0038187	pattern recognition receptor activity	6	1	0.12	1	1	MF
GO:0005388	calcium-transporting ATPase activity	10	1	0.19	1	1	MF
GO:0015081	sodium ion transmembrane transporter act...	86	1	1.66	1	1	MF
GO:0008375	acetylglucosaminyltransferase activity	34	1	0.66	1	1	MF
GO:0035374	chondroitin sulfate binding	7	2	0.13	1	1	MF
GO:0008379	thioredoxin peroxidase activity	5	1	0.1	1	1	MF
GO:0008188	neuropeptide receptor activity	62	1	1.19	1	1	MF
GO:0005372	water transmembrane transporter activity	4	1	0.08	1	1	MF
GO:0008757	S-adenosylmethionine-dependent methyltra...	138	1	2.66	1	1	MF
GO:0001846	opsonin binding	11	3	0.21	1	1	MF
GO:0001848	complement binding	11	3	0.21	1	1	MF
GO:0008170	N-methyltransferase activity	71	1	1.37	1	1	MF
GO:0008324	cation transmembrane transporter activit...	373	7	7.19	1	1	MF
GO:0030695	GTPase regulator activity	142	1	2.74	1	1	MF
GO:0016722	oxidoreductase activity, oxidizing metal...	10	1	0.19	1	1	MF
GO:0008173	RNA methyltransferase activity	50	1	0.96	1	1	MF
GO:0019838	growth factor binding	101	8	1.95	1	1	MF
GO:0016724	oxidoreductase activity, oxidizing metal...	5	1	0.1	1	1	MF
GO:0008174	mRNA methyltransferase activity	7	1	0.13	1	1	MF
GO:0015075	ion transmembrane transporter activity	487	7	9.38	1	1	MF
GO:0035326	enhancer binding	70	1	1.35	1	1	MF
GO:0015077	monovalent inorganic cation transmembran...	177	2	3.41	1	1	MF
GO:0015078	proton transmembrane transporter activit...	56	1	1.08	1	1	MF
GO:0030023	extracellular matrix constituent conferr...	1	1	0.02	1	1	MF
GO:0060090	molecular adaptor activity	104	1	2	1	1	MF
GO:0003774	motor activity	79	4	1.52	1	1	MF
GO:0070325	lipoprotein particle receptor binding	53	1	1.02	1	1	MF
GO:0031406	carboxylic acid binding	152	1	2.93	1	1	MF
GO:0015267	channel activity	240	5	4.62	1	1	MF
GO:0005178	integrin binding	132	9	2.54	1	1	MF
GO:0005179	hormone activity	2	1	0.04	1	1	MF
GO:0019200	carbohydrate kinase activity	16	1	0.31	1	1	MF
GO:0071936	coreceptor activity involved in Wnt sign...	12	2	0.23	1	1	MF
GO:1901265	nucleoside phosphate binding	603	8	11.62	1	1	MF
GO:0019207	kinase regulator activity	123	3	2.37	1	1	MF
GO:0042910	xenobiotic transmembrane transporter act...	15	1	0.29	1	1	MF
GO:0005319	lipid transporter activity	101	1	1.95	1	1	MF
GO:0016741	transferase activity, transferring one-c...	170	1	3.28	1	1	MF
GO:0019209	kinase activator activity	53	1	1.02	1	1	MF
GO:0005125	cytokine activity	30	6	0.58	1	1	MF
GO:0005126	cytokine receptor binding	123	7	2.37	1	1	MF
GO:0016746	transferase activity, transferring acyl ...	162	1	3.12	1	1	MF
GO:0044213	intronic transcription regulatory region...	11	3	0.21	1	1	MF
GO:0000009	alpha-1,6-mannosyltransferase activity	1	0	0.02	1	1	MF
GO:0000014	single-stranded DNA endodeoxyribonucleas...	7	0	0.13	1	1	MF
GO:0000026	alpha-1,2-mannosyltransferase activity	3	0	0.06	1	1	MF
GO:0000030	mannosyltransferase activity	18	0	0.35	1	1	MF
GO:0000033	alpha-1,3-mannosyltransferase activity	2	0	0.04	1	1	MF
GO:0000035	acyl binding	2	0	0.04	1	1	MF
GO:0000036	acyl carrier activity	2	0	0.04	1	1	MF
GO:0000049	tRNA binding	46	0	0.89	1	1	MF
GO:0000062	fatty-acyl-CoA binding	13	0	0.25	1	1	MF
GO:0000064	L-ornithine transmembrane transporter ac...	1	0	0.02	1	1	MF
GO:0000095	S-adenosyl-L-methionine transmembrane tr...	1	0	0.02	1	1	MF
GO:0000099	sulfur amino acid transmembrane transpor...	11	0	0.21	1	1	MF
GO:0000104	succinate dehydrogenase activity	5	0	0.1	1	1	MF
GO:0000107	imidazoleglycerol-phosphate synthase act...	1	0	0.02	1	1	MF
GO:0000149	SNARE binding	88	0	1.7	1	1	MF
GO:0000150	recombinase activity	8	0	0.15	1	1	MF
GO:0000170	sphingosine hydroxylase activity	3	0	0.06	1	1	MF
GO:0000171	ribonuclease MRP activity	2	0	0.04	1	1	MF
GO:0000175	3'-5'-exoribonuclease activity	31	0	0.6	1	1	MF
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferas...	3	0	0.06	1	1	MF
GO:0000182	rDNA binding	7	0	0.13	1	1	MF
GO:0000213	tRNA-intron endonuclease activity	2	0	0.04	1	1	MF
GO:0000215	tRNA 2'-phosphotransferase activity	2	0	0.04	1	1	MF
GO:0000217	DNA secondary structure binding	29	0	0.56	1	1	MF
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)a...	3	0	0.06	1	1	MF
GO:0000225	N-acetylglucosaminylphosphatidylinositol...	1	0	0.02	1	1	MF
GO:0000234	phosphoethanolamine N-methyltransferase ...	1	0	0.02	1	1	MF
GO:0000247	C-8 sterol isomerase activity	1	0	0.02	1	1	MF
GO:0000248	C-5 sterol desaturase activity	1	0	0.02	1	1	MF
GO:0000253	3-keto sterol reductase activity	2	0	0.04	1	1	MF
GO:0000257	nitrilase activity	2	0	0.04	1	1	MF
GO:0000268	peroxisome targeting sequence binding	6	0	0.12	1	1	MF
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kin...	18	0	0.35	1	1	MF
GO:0000287	magnesium ion binding	154	0	2.97	1	1	MF
GO:0000293	ferric-chelate reductase activity	3	0	0.06	1	1	MF
GO:0000295	adenine nucleotide transmembrane transpo...	7	0	0.13	1	1	MF
GO:0000298	endopolyphosphatase activity	2	0	0.04	1	1	MF
GO:0000309	nicotinamide-nucleotide adenylyltransfer...	1	0	0.02	1	1	MF
GO:0000334	3-hydroxyanthranilate 3,4-dioxygenase ac...	1	0	0.02	1	1	MF
GO:0000339	RNA cap binding	17	0	0.33	1	1	MF
GO:0000340	RNA 7-methylguanosine cap binding	14	0	0.27	1	1	MF
GO:0000386	second spliceosomal transesterification ...	2	0	0.04	1	1	MF
GO:0000400	four-way junction DNA binding	17	0	0.33	1	1	MF
GO:0000403	Y-form DNA binding	6	0	0.12	1	1	MF
GO:0000404	heteroduplex DNA loop binding	3	0	0.06	1	1	MF
GO:0000405	bubble DNA binding	5	0	0.1	1	1	MF
GO:0000406	double-strand/single-strand DNA junction...	2	0	0.04	1	1	MF
GO:0000700	mismatch base pair DNA N-glycosylase act...	2	0	0.04	1	1	MF
GO:0000701	purine-specific mismatch base pair DNA N...	1	0	0.02	1	1	MF
GO:0000702	oxidized base lesion DNA N-glycosylase a...	5	0	0.1	1	1	MF
GO:0000703	oxidized pyrimidine nucleobase lesion DN...	3	0	0.06	1	1	MF
GO:0000773	phosphatidyl-N-methylethanolamine N-meth...	1	0	0.02	1	1	MF
GO:0000774	adenyl-nucleotide exchange factor activi...	7	0	0.13	1	1	MF
GO:0000822	inositol hexakisphosphate binding	5	0	0.1	1	1	MF
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase ac...	1	0	0.02	1	1	MF
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kin...	3	0	0.06	1	1	MF
GO:0000828	inositol hexakisphosphate kinase activit...	3	0	0.06	1	1	MF
GO:0000829	inositol heptakisphosphate kinase activi...	3	0	0.06	1	1	MF
GO:0000831	inositol hexakisphosphate 6-kinase activ...	1	0	0.02	1	1	MF
GO:0000832	inositol hexakisphosphate 5-kinase activ...	2	0	0.04	1	1	MF
GO:0000900	translation repressor activity, mRNA reg...	9	0	0.17	1	1	MF
GO:0000979	RNA polymerase II core promoter sequence...	15	0	0.29	1	1	MF
GO:0000983	transcription factor activity, RNA polym...	7	0	0.13	1	1	MF
GO:0000984	bacterial-type RNA polymerase regulatory...	1	0	0.02	1	1	MF
GO:0000992	polymerase III regulatory region sequenc...	9	0	0.17	1	1	MF
GO:0000993	RNA polymerase II complex binding	23	0	0.44	1	1	MF
GO:0000994	RNA polymerase III core binding	2	0	0.04	1	1	MF
GO:0000995	RNA polymerase III general transcription...	1	0	0.02	1	1	MF
GO:0001000	bacterial-type RNA polymerase core enzym...	5	0	0.1	1	1	MF
GO:0001002	RNA polymerase III type 1 promoter seque...	1	0	0.02	1	1	MF
GO:0001003	RNA polymerase III type 2 promoter seque...	1	0	0.02	1	1	MF
GO:0001006	RNA polymerase III type 3 promoter seque...	8	0	0.15	1	1	MF
GO:0001011	transcription factor activity, sequence-...	2	0	0.04	1	1	MF
GO:0001013	RNA polymerase I regulatory region DNA b...	6	0	0.12	1	1	MF
GO:0001016	RNA polymerase III regulatory region DNA...	11	0	0.21	1	1	MF
GO:0001017	bacterial-type RNA polymerase regulatory...	1	0	0.02	1	1	MF
GO:0001018	mitochondrial promoter sequence-specific...	1	0	0.02	1	1	MF
GO:0001025	RNA polymerase III transcription factor ...	3	0	0.06	1	1	MF
GO:0001030	RNA polymerase III type 1 promoter DNA b...	2	0	0.04	1	1	MF
GO:0001031	RNA polymerase III type 2 promoter DNA b...	2	0	0.04	1	1	MF
GO:0001032	RNA polymerase III type 3 promoter DNA b...	9	0	0.17	1	1	MF
GO:0001042	RNA polymerase I core binding	1	0	0.02	1	1	MF
GO:0001054	RNA polymerase I activity	2	0	0.04	1	1	MF
GO:0001069	regulatory region RNA binding	4	0	0.08	1	1	MF
GO:0001075	transcription factor activity, RNA polym...	1	0	0.02	1	1	MF
GO:0001091	RNA polymerase II basal transcription fa...	15	0	0.29	1	1	MF
GO:0001092	TFIIA-class transcription factor complex...	1	0	0.02	1	1	MF
GO:0001093	TFIIB-class transcription factor binding	1	0	0.02	1	1	MF
GO:0001094	TFIID-class transcription factor complex...	10	0	0.19	1	1	MF
GO:0001096	TFIIF-class transcription factor complex...	3	0	0.06	1	1	MF
GO:0001097	TFIIH-class transcription factor complex...	1	0	0.02	1	1	MF
GO:0001098	basal transcription machinery binding	39	0	0.75	1	1	MF
GO:0001099	basal RNA polymerase II transcription ma...	37	0	0.71	1	1	MF
GO:0001102	RNA polymerase II activating transcripti...	26	0	0.5	1	1	MF
GO:0001103	RNA polymerase II repressing transcripti...	22	0	0.42	1	1	MF
GO:0001108	bacterial-type RNA polymerase holo enzym...	2	0	0.04	1	1	MF
GO:0001128	RNA polymerase II transcription coactiva...	1	0	0.02	1	1	MF
GO:0001130	bacterial-type RNA polymerase transcript...	2	0	0.04	1	1	MF
GO:0001131	transcription factor activity, bacterial...	1	0	0.02	1	1	MF
GO:0001134	transcription regulator recruiting activ...	6	0	0.12	1	1	MF
GO:0001135	RNA polymerase II transcription regulato...	5	0	0.1	1	1	MF
GO:0001141	transcriptional repressor activity, bact...	1	0	0.02	1	1	MF
GO:0001147	transcription termination site sequence-...	2	0	0.04	1	1	MF
GO:0001156	TFIIIC-class transcription factor comple...	3	0	0.06	1	1	MF
GO:0001160	transcription termination site DNA bindi...	2	0	0.04	1	1	MF
GO:0001163	RNA polymerase I regulatory region seque...	6	0	0.12	1	1	MF
GO:0001164	RNA polymerase I CORE element sequence-s...	5	0	0.1	1	1	MF
GO:0001179	RNA polymerase I transcription factor bi...	2	0	0.04	1	1	MF
GO:0001181	RNA polymerase I general transcription i...	1	0	0.02	1	1	MF
GO:0001205	distal enhancer DNA-binding transcriptio...	21	0	0.4	1	1	MF
GO:0001206	distal enhancer DNA-binding transcriptio...	9	0	0.17	1	1	MF
GO:0001216	bacterial-type RNA polymerase transcript...	1	0	0.02	1	1	MF
GO:0001217	bacterial-type RNA polymerase transcript...	1	0	0.02	1	1	MF
GO:0001221	transcription cofactor binding	22	0	0.42	1	1	MF
GO:0001222	transcription corepressor binding	8	0	0.15	1	1	MF
GO:0001223	transcription coactivator binding	12	0	0.23	1	1	MF
GO:0001224	RNA polymerase II transcription cofactor...	7	0	0.13	1	1	MF
GO:0001225	RNA polymerase II transcription coactiva...	2	0	0.04	1	1	MF
GO:0001226	RNA polymerase II transcription corepres...	5	0	0.1	1	1	MF
GO:0001409	guanine nucleotide transmembrane transpo...	4	0	0.08	1	1	MF
GO:0001517	N-acetylglucosamine 6-O-sulfotransferase...	7	0	0.13	1	1	MF
GO:0001537	N-acetylgalactosamine 4-O-sulfotransfera...	7	0	0.13	1	1	MF
GO:0001565	phorbol ester receptor activity	1	0	0.02	1	1	MF
GO:0001601	peptide YY receptor activity	1	0	0.02	1	1	MF
GO:0001602	pancreatic polypeptide receptor activity	1	0	0.02	1	1	MF
GO:0001607	neuromedin U receptor activity	5	0	0.1	1	1	MF
GO:0001609	G protein-coupled adenosine receptor act...	2	0	0.04	1	1	MF
GO:0001614	purinergic nucleotide receptor activity	2	0	0.04	1	1	MF
GO:0001618	virus receptor activity	5	0	0.1	1	1	MF
GO:0001635	calcitonin gene-related peptide receptor...	1	0	0.02	1	1	MF
GO:0001637	G protein-coupled chemoattractant recept...	7	0	0.13	1	1	MF
GO:0001639	PLC activating G protein-coupled glutama...	2	0	0.04	1	1	MF
GO:0001640	adenylate cyclase inhibiting G protein-c...	4	0	0.08	1	1	MF
GO:0001641	group II metabotropic glutamate receptor...	2	0	0.04	1	1	MF
GO:0001642	group III metabotropic glutamate recepto...	3	0	0.06	1	1	MF
GO:0001665	alpha-N-acetylgalactosaminide alpha-2,6-...	1	0	0.02	1	1	MF
GO:0001671	ATPase activator activity	24	0	0.46	1	1	MF
GO:0001681	sialate O-acetylesterase activity	1	0	0.02	1	1	MF
GO:0001691	pseudophosphatase activity	2	0	0.04	1	1	MF
GO:0001716	L-amino-acid oxidase activity	1	0	0.02	1	1	MF
GO:0001727	lipid kinase activity	3	0	0.06	1	1	MF
GO:0001729	ceramide kinase activity	2	0	0.04	1	1	MF
