gene1	gene2	relationship	orthogroup1	orthogroup2
Hvul_g14169_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g22621_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g23306_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g27480_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g16720_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g28716_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g20522_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g22893_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g22758_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g20344_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g31746_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g13082_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g27864_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g237_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g23248_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g14811_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g23727_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g19594_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g24507_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g29773_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g31605_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g1206_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g19240_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g12367_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g2016_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g16046_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g12300_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Xesp_006617	Hvul_g10608_1	outparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g23414_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g23179_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g9470_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g12657_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g30929_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Hvul_g23971_1	Hvul_g10608_1	inparalog_int	Pipsqueak.HG1.12:NA	Pipsqueak.HG1.12:NA
Spis_XP_022799694_1	Hvul_g10615_1	outparalog_int	HLH.HG1.18:BHLHA15	HLH.HG1.18:BHLHA15
Xesp_002670	Hvul_g10615_1	outparalog_int	HLH.HG1.18:BHLHA15	HLH.HG1.18:BHLHA15
Hvul_g25484_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g6054_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g3469_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g25598_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g14319_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g13373_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g27047_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g1373_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g21441_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g6026_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g20595_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2163_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g18496_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g6050_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g13344_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g33799_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2453_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g14801_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g6197_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g32646_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g20693_1	Hvul_g10900_1	inparalog_int	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.2:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g826_1	Hvul_g10966_1	inparalog_int	THAP_finger.HG2.13:AC073612/THAP2	THAP_finger.HG2.13:AC073612/THAP2
Hvul_g14867_1	Hvul_g10966_1	inparalog_int	THAP_finger.HG2.13:AC073612/THAP2	THAP_finger.HG2.13:AC073612/THAP2
Hvul_g29230_1	Hvul_g10966_1	inparalog_int	THAP_finger.HG2.13:AC073612/THAP2	THAP_finger.HG2.13:AC073612/THAP2
Hvul_g15050_1	Hvul_g10966_1	inparalog_int	THAP_finger.HG2.13:AC073612/THAP2	THAP_finger.HG2.13:AC073612/THAP2
Hvul_g3881_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g3488_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2707_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g33596_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g14817_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g22794_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2835_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g21121_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g14138_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g24444_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11541_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g19767_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2599_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g5790_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g31814_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g12525_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g15875_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g20787_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11491_1	Hvul_g11151_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11541_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g12525_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g14138_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g22794_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g3881_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g25845_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g19488_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g14817_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2835_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11491_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g6341_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2599_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g20787_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g21121_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g8943_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g24444_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g15875_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g19767_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g3488_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g2707_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g1991_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g8104_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g31814_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g5790_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g33596_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g11151_1	Hvul_g11198_1	inparalog_int	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12	zf-BED.HG1.1:like:ZBED1/ZBED2/ZBED3/ZBED4/ZBED6:likeclu:6/8/11/12
Hvul_g12501_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Xesp_007398	Hvul_g11257_1	outparalog_ext	THAP_finger.HG3.9:THAP9	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g32338_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g23542_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g9804_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.10:THAP3	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g19789_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g13998_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g25493_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g293_1	Hvul_g11257_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g33036_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g32434_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g12534_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g5258_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.6:THAP5	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g21034_1	Hvul_g11257_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g18141_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g8173_1	Hvul_g11257_1	inparalog_int	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g24756_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g13626_1	Hvul_g11257_1	inparalog_ext	THAP_finger.HG3.9:THAP9	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
Hvul_g30560_1	Hvul_g11281_1	inparalog_int	THAP_finger.HG4.1:NA	THAP_finger.HG4.1:NA
Hvul_g33036_1	Hvul_g1131_1	inparalog_ext	THAP_finger.HG3.5:THAP1	THAP_finger.HG3.0:like:THAP1/THAP3/THAP5/THAP9:likeclu:5/6/9/10
