Hvul_g10365_1	Xesp_008452
Hvul_g13700_1	Xesp_022231
Hvul_g22170_1	Xesp_025574
Hvul_g1741_1	Xesp_025574
Hvul_g29410_1	Xesp_014312
Hvul_g472_1	Xesp_014312
Hvul_g589_1	Xesp_014312
Hvul_g587_1	Xesp_014312
Hvul_g25158_1	Xesp_014312
Hvul_g19320_1	Xesp_014312
Hvul_g19308_1	Xesp_014312
Hvul_g19321_1	Xesp_014312
Hvul_g18779_1	Xesp_014312
Hvul_g24108_1	Xesp_006777
Hvul_g24108_1	Xesp_012903
Hvul_g287_1	Xesp_015378
Hvul_g287_1	Xesp_015387
Hvul_g287_1	Xesp_015519
Hvul_g287_1	Xesp_015390
Hvul_g287_1	Xesp_022657
Hvul_g18704_1	Xesp_015378
Hvul_g18704_1	Xesp_015387
Hvul_g18704_1	Xesp_015519
Hvul_g18704_1	Xesp_015390
Hvul_g18704_1	Xesp_022657
Hvul_g28960_1	Xesp_015378
Hvul_g28960_1	Xesp_015387
Hvul_g28960_1	Xesp_015519
Hvul_g28960_1	Xesp_015390
Hvul_g28960_1	Xesp_022657
Hvul_g28961_1	Xesp_015378
Hvul_g28961_1	Xesp_015387
Hvul_g28961_1	Xesp_015519
Hvul_g28961_1	Xesp_015390
Hvul_g28961_1	Xesp_022657
Hvul_g14179_1	Xesp_015378
Hvul_g14179_1	Xesp_015387
Hvul_g14179_1	Xesp_015519
Hvul_g14179_1	Xesp_015390
Hvul_g14179_1	Xesp_022657
Hvul_g287_1	Xesp_000880
Hvul_g18704_1	Xesp_000880
Hvul_g28960_1	Xesp_000880
Hvul_g28961_1	Xesp_000880
Hvul_g14179_1	Xesp_000880
Hvul_g287_1	Xesp_013914
Hvul_g18704_1	Xesp_013914
Hvul_g28960_1	Xesp_013914
Hvul_g28961_1	Xesp_013914
Hvul_g14179_1	Xesp_013914
Hvul_g287_1	Xesp_014692
Hvul_g287_1	Xesp_014693
Hvul_g18704_1	Xesp_014692
Hvul_g18704_1	Xesp_014693
Hvul_g28960_1	Xesp_014692
Hvul_g28960_1	Xesp_014693
Hvul_g28961_1	Xesp_014692
Hvul_g28961_1	Xesp_014693
Hvul_g14179_1	Xesp_014692
Hvul_g14179_1	Xesp_014693
Hvul_g287_1	Xesp_005508
Hvul_g18704_1	Xesp_005508
Hvul_g28960_1	Xesp_005508
Hvul_g28961_1	Xesp_005508
Hvul_g14179_1	Xesp_005508
Hvul_g287_1	Xesp_005510
Hvul_g18704_1	Xesp_005510
Hvul_g14179_1	Xesp_005510
Hvul_g28961_1	Xesp_005510
Hvul_g28960_1	Xesp_005510
Hvul_g287_1	Xesp_000882
Hvul_g18704_1	Xesp_000882
Hvul_g28960_1	Xesp_000882
Hvul_g28961_1	Xesp_000882
Hvul_g14179_1	Xesp_000882
Hvul_g24363_1	Xesp_014608
Hvul_g15742_1	Xesp_007927
Hvul_g9396_1	Xesp_009769
Hvul_g2581_1	Xesp_008270
Hvul_g17810_1	Xesp_005600
Hvul_g9834_1	Xesp_009179
Hvul_g4013_1	Xesp_000884
Hvul_g22464_1	Xesp_022045
Hvul_g31691_1	Xesp_009793
Hvul_g31691_1	Xesp_009794
Hvul_g3256_1	Xesp_009793
Hvul_g3256_1	Xesp_009794
Hvul_g31692_1	Xesp_009793
Hvul_g31692_1	Xesp_009794
Hvul_g7413_1	Xesp_009793
Hvul_g7413_1	Xesp_009794
Hvul_g14435_1	Xesp_009793
Hvul_g14435_1	Xesp_009794
Hvul_g31869_1	Xesp_009793
Hvul_g31869_1	Xesp_009794
Hvul_g12342_1	Xesp_009793
Hvul_g12342_1	Xesp_009794
Hvul_g31872_1	Xesp_009793
Hvul_g31872_1	Xesp_009794
Hvul_g31882_1	Xesp_009793
Hvul_g31882_1	Xesp_009794
Hvul_g14144_1	Xesp_009793
Hvul_g14144_1	Xesp_009794
Hvul_g29419_1	Xesp_021225
Hvul_g33448_1	Xesp_007117
Hvul_g31691_1	Xesp_007117
Hvul_g3256_1	Xesp_007117
Hvul_g31692_1	Xesp_007117
Hvul_g7413_1	Xesp_007117
Hvul_g14435_1	Xesp_007117
Hvul_g31869_1	Xesp_007117
Hvul_g31872_1	Xesp_007117
Hvul_g12342_1	Xesp_007117
Hvul_g31882_1	Xesp_007117
Hvul_g14144_1	Xesp_007117
Hvul_g11858_1	Xesp_007117
Hvul_g3127_1	Xesp_008166
Hvul_g13384_1	Xesp_008166
Hvul_g24374_1	Xesp_008166
Hvul_g31872_1	Xesp_015396
Hvul_g11375_1	Xesp_008606
Hvul_g22131_1	Xesp_008606
Hvul_g29415_1	Xesp_012390
Hvul_g5225_1	Xesp_008443
Hvul_g24071_1	Xesp_008443
Hvul_g13384_1	Xesp_021199
Hvul_g13384_1	Xesp_021207
Hvul_g13384_1	Xesp_021209
Hvul_g3127_1	Xesp_008579
Hvul_g13384_1	Xesp_008579
Hvul_g14733_1	Xesp_008579
Hvul_g18317_1	Xesp_002191
Hvul_g31872_1	Xesp_002664
Hvul_g24107_1	Xesp_002664
Hvul_g33448_1	Xesp_009764
Hvul_g31691_1	Xesp_009764
Hvul_g3256_1	Xesp_009764
Hvul_g31692_1	Xesp_009764
Hvul_g7413_1	Xesp_009764
Hvul_g14435_1	Xesp_009764
Hvul_g31869_1	Xesp_009764
Hvul_g31882_1	Xesp_009764
Hvul_g14144_1	Xesp_009764
Hvul_g4790_1	Xesp_009764
Hvul_g12342_1	Xesp_009764
Hvul_g12733_1	Xesp_008382
Hvul_g25882_1	Xesp_008382
Hvul_g31872_1	Xesp_008382
Hvul_g33448_1	Xesp_005368
Hvul_g31691_1	Xesp_005368
Hvul_g31692_1	Xesp_005368
Hvul_g7413_1	Xesp_005368
Hvul_g31869_1	Xesp_005368
Hvul_g14435_1	Xesp_005368
Hvul_g3256_1	Xesp_005368
Hvul_g31872_1	Xesp_005368
Hvul_g12342_1	Xesp_005368
Hvul_g31882_1	Xesp_005368
Hvul_g14144_1	Xesp_005368
Hvul_g11858_1	Xesp_005368
Hvul_g25882_1	Xesp_015489
Hvul_g29415_1	Xesp_021200
Hvul_g13384_1	Xesp_021200
Hvul_g18318_1	Xesp_013933
Hvul_g24374_1	Xesp_013933
Hvul_g19215_1	Xesp_013933
Hvul_g13384_1	Xesp_007396
Hvul_g33448_1	Xesp_008532
Hvul_g31691_1	Xesp_008532
Hvul_g3256_1	Xesp_008532
Hvul_g31692_1	Xesp_008532
Hvul_g7413_1	Xesp_008532
Hvul_g14435_1	Xesp_008532
Hvul_g31869_1	Xesp_008532
Hvul_g31872_1	Xesp_008532
Hvul_g12342_1	Xesp_008532
Hvul_g4790_1	Xesp_008532
Hvul_g31882_1	Xesp_008532
Hvul_g14144_1	Xesp_008532
Hvul_g11858_1	Xesp_008532
Hvul_g33448_1	Xesp_007115
Hvul_g31691_1	Xesp_007115
Hvul_g31692_1	Xesp_007115
Hvul_g7413_1	Xesp_007115
Hvul_g31869_1	Xesp_007115
Hvul_g14435_1	Xesp_007115
Hvul_g3256_1	Xesp_007115
Hvul_g31872_1	Xesp_007115
Hvul_g12342_1	Xesp_007115
Hvul_g4790_1	Xesp_007115
Hvul_g31882_1	Xesp_007115
Hvul_g14144_1	Xesp_007115
Hvul_g11858_1	Xesp_007115
Hvul_g13384_1	Xesp_021186
Hvul_g3256_1	Xesp_013151
Hvul_g13384_1	Xesp_007399
Hvul_g1515_1	Xesp_022114
Hvul_g29415_1	Xesp_026013
Hvul_g5225_1	Xesp_026013
Hvul_g29419_1	Xesp_026013
Hvul_g33448_1	Xesp_009766
Hvul_g31691_1	Xesp_009766
Hvul_g3256_1	Xesp_009766
Hvul_g31692_1	Xesp_009766
Hvul_g7413_1	Xesp_009766
Hvul_g14435_1	Xesp_009766
Hvul_g31869_1	Xesp_009766
Hvul_g4790_1	Xesp_009766
Hvul_g31882_1	Xesp_009766
Hvul_g14144_1	Xesp_009766
Hvul_g33448_1	Xesp_008479
Hvul_g31691_1	Xesp_008479
Hvul_g31692_1	Xesp_008479
Hvul_g7413_1	Xesp_008479
Hvul_g31869_1	Xesp_008479
Hvul_g14435_1	Xesp_008479
Hvul_g3256_1	Xesp_008479
Hvul_g31872_1	Xesp_008479
Hvul_g31882_1	Xesp_008479
Hvul_g14144_1	Xesp_008479
Hvul_g4790_1	Xesp_008479
Hvul_g12342_1	Xesp_008479
Hvul_g11858_1	Xesp_008479
Hvul_g31691_1	Xesp_009795
Hvul_g3256_1	Xesp_009795
Hvul_g31692_1	Xesp_009795
Hvul_g7413_1	Xesp_009795
Hvul_g14435_1	Xesp_009795
Hvul_g12342_1	Xesp_009795
Hvul_g31872_1	Xesp_009795
Hvul_g31882_1	Xesp_009795
Hvul_g31869_1	Xesp_009795
Hvul_g11858_1	Xesp_009795
Hvul_g14144_1	Xesp_009795
Hvul_g31691_1	Xesp_021248
Hvul_g29415_1	Xesp_021195
Hvul_g13384_1	Xesp_021195
Hvul_g25567_1	Xesp_003051
Hvul_g25586_1	Xesp_003051
Hvul_g22527_1	Xesp_003051
Hvul_g16906_1	Xesp_010029
Hvul_g16906_1	Xesp_001674
Hvul_g7944_1	Xesp_014740
Hvul_g1608_1	Xesp_010032
Hvul_g11323_1	Xesp_010032
Hvul_g16906_1	Xesp_001691
Hvul_g11323_1	Xesp_024240
Hvul_g11323_1	Xesp_010026
Hvul_g7944_1	Xesp_014743
Hvul_g4366_1	Xesp_015811
Hvul_g25566_1	Xesp_012955
Hvul_g23404_1	Xesp_002313
Hvul_g23405_1	Xesp_002313
Hvul_g23405_1	Xesp_002311
Hvul_g23404_1	Xesp_002311
Hvul_g23404_1	Xesp_002312
Hvul_g23405_1	Xesp_002312
Hvul_g25233_1	Xesp_011245
Hvul_g8941_1	Xesp_011471
Hvul_g30367_1	Xesp_001332
Hvul_g31371_1	Xesp_001273
Hvul_g12962_1	Xesp_008357
Hvul_g12739_1	Xesp_018600
Hvul_g4816_1	Xesp_018600
Hvul_g20795_1	Xesp_004822
Hvul_g19818_1	Xesp_004822
Hvul_g14540_1	Xesp_004822
Hvul_g23738_1	Xesp_004822
Hvul_g25033_1	Xesp_004822
Hvul_g19819_1	Xesp_004822
Hvul_g4708_1	Xesp_016489
Hvul_g14958_1	Xesp_018453
Hvul_g14958_1	Xesp_001499
Hvul_g8182_1	Xesp_016521
Hvul_g20900_1	Xesp_008241
Hvul_g32001_1	Xesp_003341
Hvul_g20900_1	Xesp_008238
Hvul_g20900_1	Xesp_008235
Hvul_g32001_1	Xesp_003340
Hvul_g20900_1	Xesp_008239
Hvul_g29048_1	Xesp_018537
Hvul_g26793_1	Xesp_022757
Hvul_g26799_1	Xesp_022757
Hvul_g3238_1	Xesp_022757
Hvul_g20335_1	Xesp_005678
Hvul_g25336_1	Xesp_027243
Hvul_g19421_1	Xesp_006137
Hvul_g6144_1	Xesp_006137
Hvul_g6621_1	Xesp_022814
Hvul_g6173_1	Xesp_005416
Hvul_g6160_1	Xesp_005416
Hvul_g6167_1	Xesp_005416
Hvul_g6173_1	Xesp_005415
Hvul_g6160_1	Xesp_005415
Hvul_g6167_1	Xesp_005415
Hvul_g15219_1	Xesp_015769
Hvul_g33813_1	Xesp_007942
Hvul_g15719_1	Xesp_008321
Hvul_g12409_1	Xesp_013218
Hvul_g8554_1	Xesp_009603
Hvul_g14100_1	Xesp_022370
Hvul_g21919_1	Xesp_025885
Hvul_g33187_1	Xesp_008234
Hvul_g7703_1	Xesp_008234
Hvul_g4995_1	Xesp_009780
Hvul_g9378_1	Xesp_009780
Hvul_g28335_1	Xesp_009780
Hvul_g917_1	Xesp_009780
Hvul_g9387_1	Xesp_009780
Hvul_g9386_1	Xesp_009780
Hvul_g10336_1	Xesp_014219
Hvul_g24789_1	Xesp_000555
Hvul_g12544_1	Xesp_001158
Hvul_g30174_1	Xesp_023844
Hvul_g30174_1	Xesp_023845
Hvul_g30174_1	Xesp_009419
Hvul_g10876_1	Xesp_023844
Hvul_g10876_1	Xesp_023845
Hvul_g10876_1	Xesp_009419
Hvul_g30174_1	Xesp_011506
Hvul_g30174_1	Xesp_011507
Hvul_g30174_1	Xesp_011500
Hvul_g30174_1	Xesp_011509
Hvul_g10876_1	Xesp_011506
Hvul_g10876_1	Xesp_011507
Hvul_g10876_1	Xesp_011500
Hvul_g10876_1	Xesp_011509
Hvul_g30174_1	Xesp_023111
Hvul_g10876_1	Xesp_023111
Hvul_g30174_1	Xesp_023110
Hvul_g10876_1	Xesp_023110
Hvul_g23173_1	Xesp_001246
Hvul_g11790_1	Xesp_015048
Hvul_g16971_1	Xesp_003587
Hvul_g29092_1	Xesp_001374
Hvul_g24914_1	Xesp_000611
Hvul_g24910_1	Xesp_000611
Hvul_g7440_1	Xesp_000816
Hvul_g5207_1	Xesp_000941
Hvul_g27350_1	Xesp_015508
Hvul_g30017_1	Xesp_021517
Hvul_g8804_1	Xesp_021517
Hvul_g12275_1	Xesp_021517
Hvul_g26503_1	Xesp_021517
Hvul_g25021_1	Xesp_008287
Hvul_g25021_1	Xesp_015630
Hvul_g25021_1	Xesp_015633
Hvul_g25021_1	Xesp_015324
Hvul_g25021_1	Xesp_015326
Hvul_g25021_1	Xesp_008290
Hvul_g25021_1	Xesp_004711
Hvul_g25021_1	Xesp_008286
Hvul_g27354_1	Xesp_014157
Hvul_g20986_1	Xesp_024938
Hvul_g862_1	Xesp_015708
Hvul_g25765_1	Xesp_014572
Hvul_g22613_1	Xesp_015517
Hvul_g4118_1	Xesp_021871
Hvul_g26614_1	Xesp_021871
Hvul_g22136_1	Xesp_021871
Hvul_g6725_1	Xesp_027790
Hvul_g6725_1	Xesp_027785
Hvul_g30788_1	Xesp_027790
Hvul_g30788_1	Xesp_027785
Hvul_g6724_1	Xesp_027790
Hvul_g6724_1	Xesp_027785
Hvul_g22889_1	Xesp_027739
Hvul_g6724_1	Xesp_027739
Hvul_g6725_1	Xesp_027739
Hvul_g30801_1	Xesp_027739
Hvul_g171_1	Xesp_027739
Hvul_g16342_1	Xesp_027739
Hvul_g22850_1	Xesp_027739
Hvul_g22901_1	Xesp_027739
Hvul_g11553_1	Xesp_022853
Hvul_g11553_1	Xesp_022848
Hvul_g3309_1	Xesp_022853
Hvul_g3309_1	Xesp_022848
Hvul_g4340_1	Xesp_022853
Hvul_g4340_1	Xesp_022848
Hvul_g16341_1	Xesp_022853
Hvul_g7846_1	Xesp_022853
Hvul_g16341_1	Xesp_022848
Hvul_g7846_1	Xesp_022848
Hvul_g18884_1	Xesp_022895
Hvul_g15714_1	Xesp_022895
Hvul_g4340_1	Xesp_022895
Hvul_g4338_1	Xesp_022895
Hvul_g27838_1	Xesp_022867
Hvul_g171_1	Xesp_027796
Hvul_g6725_1	Xesp_027796
Hvul_g16341_1	Xesp_027796
Hvul_g7846_1	Xesp_027796
Hvul_g15714_1	Xesp_027796
Hvul_g4340_1	Xesp_027796
Hvul_g16342_1	Xesp_027796
Hvul_g6724_1	Xesp_027796
Hvul_g4340_1	Xesp_022854
Hvul_g3309_1	Xesp_022854
Hvul_g22889_1	Xesp_022854
Hvul_g30801_1	Xesp_022854
Hvul_g4338_1	Xesp_022854
Hvul_g30788_1	Xesp_022854
Hvul_g27792_1	Xesp_022854
Hvul_g11553_1	Xesp_023226
Hvul_g6725_1	Xesp_023226
Hvul_g10149_1	Xesp_023226
Hvul_g6724_1	Xesp_022821
Hvul_g6724_1	Xesp_022996
Hvul_g10149_1	Xesp_022821
Hvul_g10149_1	Xesp_022996
Hvul_g6725_1	Xesp_022821
Hvul_g6725_1	Xesp_022996
Hvul_g4338_1	Xesp_022821
Hvul_g4338_1	Xesp_022996
Hvul_g2421_1	Xesp_023043
Hvul_g26136_1	Xesp_023043
Hvul_g167_1	Xesp_023043
Hvul_g22896_1	Xesp_023043
Hvul_g2421_1	Xesp_022950
Hvul_g167_1	Xesp_022950
Hvul_g30788_1	Xesp_023192
Hvul_g2421_1	Xesp_022929
Hvul_g26136_1	Xesp_022929
Hvul_g167_1	Xesp_022929
Hvul_g22896_1	Xesp_022929
Hvul_g4340_1	Xesp_022799
Hvul_g2421_1	Xesp_022799
Hvul_g11553_1	Xesp_022925
Hvul_g11553_1	Xesp_022963
Hvul_g22889_1	Xesp_023189
Hvul_g22889_1	Xesp_023045
Hvul_g22889_1	Xesp_023194
Hvul_g22889_1	Xesp_022881
Hvul_g30801_1	Xesp_023189
Hvul_g30801_1	Xesp_023045
Hvul_g30801_1	Xesp_023194
Hvul_g30801_1	Xesp_022881
Hvul_g4338_1	Xesp_023189
Hvul_g4338_1	Xesp_023045
Hvul_g4338_1	Xesp_023194
Hvul_g4338_1	Xesp_022881
Hvul_g11553_1	Xesp_022962
Hvul_g30801_1	Xesp_022859
Hvul_g2421_1	Xesp_022859
Hvul_g167_1	Xesp_022859
Hvul_g22889_1	Xesp_022859
Hvul_g22896_1	Xesp_022859
Hvul_g22850_1	Xesp_022859
Hvul_g22901_1	Xesp_022859
Hvul_g6725_1	Xesp_027783
Hvul_g16342_1	Xesp_027783
Hvul_g171_1	Xesp_025673
Hvul_g16342_1	Xesp_025673
Hvul_g25944_1	Xesp_023008
Hvul_g2421_1	Xesp_022953
Hvul_g167_1	Xesp_022953
Hvul_g25944_1	Xesp_023081
Hvul_g26136_1	Xesp_023081
Hvul_g2421_1	Xesp_023081
Hvul_g167_1	Xesp_023081
Hvul_g22896_1	Xesp_023081
Hvul_g22850_1	Xesp_023020
Hvul_g167_1	Xesp_023020
Hvul_g11553_1	Xesp_022927
Hvul_g22889_1	Xesp_027744
Hvul_g6724_1	Xesp_027744
Hvul_g6725_1	Xesp_027744
Hvul_g30801_1	Xesp_027744
Hvul_g171_1	Xesp_027744
Hvul_g167_1	Xesp_027744
Hvul_g22850_1	Xesp_027744
Hvul_g4340_1	Xesp_027744
Hvul_g15714_1	Xesp_027744
Hvul_g4340_1	Xesp_022850
Hvul_g15714_1	Xesp_022850
Hvul_g22889_1	Xesp_022968
Hvul_g11553_1	Xesp_022941
Hvul_g167_1	Xesp_024521
Hvul_g167_1	Xesp_024540
Hvul_g11553_1	Xesp_024521
Hvul_g11553_1	Xesp_024540
Hvul_g22889_1	Xesp_024525
Hvul_g2421_1	Xesp_024525
Hvul_g6724_1	Xesp_024525
Hvul_g6725_1	Xesp_024525
Hvul_g22896_1	Xesp_024525
Hvul_g30801_1	Xesp_024525
Hvul_g28578_1	Xesp_024525
Hvul_g28594_1	Xesp_024525
Hvul_g28577_1	Xesp_024525
Hvul_g22889_1	Xesp_027746
Hvul_g6724_1	Xesp_027746
Hvul_g6725_1	Xesp_027746
Hvul_g30801_1	Xesp_027746
Hvul_g22850_1	Xesp_027746
Hvul_g6725_1	Xesp_024615
Hvul_g6724_1	Xesp_024615
Hvul_g167_1	Xesp_009140
Hvul_g22889_1	Xesp_009140
Hvul_g30801_1	Xesp_009140
Hvul_g30788_1	Xesp_009140
Hvul_g171_1	Xesp_009140
Hvul_g27792_1	Xesp_009140
Hvul_g22901_1	Xesp_022877
Hvul_g11553_1	Xesp_022877
Hvul_g28578_1	Xesp_024543
Hvul_g28594_1	Xesp_024543
Hvul_g28577_1	Xesp_024543
Hvul_g18884_1	Xesp_022913
Hvul_g4340_1	Xesp_022913
Hvul_g4338_1	Xesp_022913
Hvul_g4340_1	Xesp_022843
Hvul_g15714_1	Xesp_022843
Hvul_g28578_1	Xesp_023030
Hvul_g28594_1	Xesp_023030
Hvul_g22889_1	Xesp_023030
Hvul_g22896_1	Xesp_023030
Hvul_g26136_1	Xesp_022961
Hvul_g2421_1	Xesp_022961
Hvul_g167_1	Xesp_022961
Hvul_g22896_1	Xesp_022961
Hvul_g2421_1	Xesp_023014
Hvul_g11553_1	Xesp_022997
Hvul_g22889_1	Xesp_022915
Hvul_g22896_1	Xesp_022915
Hvul_g22850_1	Xesp_022915
Hvul_g22901_1	Xesp_022915
Hvul_g25944_1	Xesp_022871
Hvul_g28578_1	Xesp_022870
Hvul_g28594_1	Xesp_022870
Hvul_g4340_1	Xesp_022870
Hvul_g4338_1	Xesp_022870
Hvul_g27838_1	Xesp_023023
Hvul_g167_1	Xesp_027808
Hvul_g167_1	Xesp_027812
Hvul_g22889_1	Xesp_027808
Hvul_g22889_1	Xesp_027812
Hvul_g4340_1	Xesp_027808
Hvul_g4340_1	Xesp_027812
Hvul_g15714_1	Xesp_027808
Hvul_g15714_1	Xesp_027812
Hvul_g30801_1	Xesp_027808
Hvul_g30801_1	Xesp_027812
Hvul_g30788_1	Xesp_027808
Hvul_g30788_1	Xesp_027812
Hvul_g27792_1	Xesp_027808
Hvul_g27792_1	Xesp_027812
Hvul_g171_1	Xesp_027808
Hvul_g171_1	Xesp_027812
Hvul_g22901_1	Xesp_027808
Hvul_g22901_1	Xesp_027812
Hvul_g167_1	Xesp_023009
Hvul_g28578_1	Xesp_023009
Hvul_g11553_1	Xesp_023009
Hvul_g4340_1	Xesp_023005
Hvul_g15714_1	Xesp_023005
Hvul_g22889_1	Xesp_023005
Hvul_g25944_1	Xesp_022907
Hvul_g22889_1	Xesp_022907
Hvul_g22896_1	Xesp_022907
Hvul_g22850_1	Xesp_022907
Hvul_g22901_1	Xesp_022907
Hvul_g30801_1	Xesp_027817
Hvul_g167_1	Xesp_027817
Hvul_g6725_1	Xesp_027817
Hvul_g22889_1	Xesp_027817
Hvul_g22850_1	Xesp_027817
Hvul_g6724_1	Xesp_027817
Hvul_g28577_1	Xesp_020726
Hvul_g22901_1	Xesp_022933
Hvul_g4338_1	Xesp_022933
Hvul_g22889_1	Xesp_022923
Hvul_g22889_1	Xesp_022958
Hvul_g11553_1	Xesp_022958
Hvul_g22896_1	Xesp_022818
Hvul_g22850_1	Xesp_022818
Hvul_g22901_1	Xesp_022818
Hvul_g28578_1	Xesp_023033
Hvul_g28594_1	Xesp_023033
Hvul_g28578_1	Xesp_023093
Hvul_g28594_1	Xesp_023093
Hvul_g22889_1	Xesp_023093
Hvul_g22896_1	Xesp_023093
Hvul_g22850_1	Xesp_023093
Hvul_g22901_1	Xesp_023093
Hvul_g22889_1	Xesp_027805
Hvul_g6724_1	Xesp_027805
Hvul_g6725_1	Xesp_027805
Hvul_g30801_1	Xesp_027805
Hvul_g22850_1	Xesp_027805
Hvul_g26136_1	Xesp_023017
Hvul_g167_1	Xesp_023017
Hvul_g22889_1	Xesp_024524
Hvul_g2421_1	Xesp_024524
Hvul_g6724_1	Xesp_024524
Hvul_g6725_1	Xesp_024524
Hvul_g22896_1	Xesp_024524
Hvul_g30801_1	Xesp_024524
Hvul_g167_1	Xesp_024524
Hvul_g28578_1	Xesp_024524
Hvul_g28594_1	Xesp_024524
Hvul_g28577_1	Xesp_024524
Hvul_g11553_1	Xesp_024524
Hvul_g171_1	Xesp_024524
Hvul_g16342_1	Xesp_024524
Hvul_g22850_1	Xesp_024524
Hvul_g22901_1	Xesp_024524
Hvul_g22850_1	Xesp_022898
Hvul_g22896_1	Xesp_023018
Hvul_g22889_1	Xesp_023018
Hvul_g30801_1	Xesp_023018
Hvul_g22850_1	Xesp_023018
Hvul_g22901_1	Xesp_023018
Hvul_g27838_1	Xesp_022977
Hvul_g18884_1	Xesp_022977
Hvul_g15714_1	Xesp_022977
Hvul_g4340_1	Xesp_022977
Hvul_g4338_1	Xesp_022977
Hvul_g11553_1	Xesp_022994
Hvul_g22889_1	Xesp_022994
Hvul_g6725_1	Xesp_027741
Hvul_g30788_1	Xesp_027741
Hvul_g6724_1	Xesp_027741
Hvul_g16342_1	Xesp_027741
Hvul_g28578_1	Xesp_022851
Hvul_g11553_1	Xesp_022851
Hvul_g16341_1	Xesp_022851
Hvul_g7846_1	Xesp_022851
Hvul_g26136_1	Xesp_022889
Hvul_g2421_1	Xesp_022889
Hvul_g167_1	Xesp_022889
Hvul_g22896_1	Xesp_022889
Hvul_g14429_1	Xesp_012578
Hvul_g22565_1	Xesp_004283
Hvul_g12862_1	Xesp_003906
Hvul_g10303_1	Xesp_016038
Hvul_g4562_1	Xesp_000413
Hvul_g4031_1	Xesp_001241
Hvul_g4029_1	Xesp_001241
Hvul_g17171_1	Xesp_013468
Hvul_g17171_1	Xesp_013413
Hvul_g17171_1	Xesp_013414
Hvul_g17167_1	Xesp_013468
Hvul_g17167_1	Xesp_013413
Hvul_g17167_1	Xesp_013414
Hvul_g27562_1	Xesp_013468
Hvul_g27562_1	Xesp_013413
Hvul_g27562_1	Xesp_013414
Hvul_g17172_1	Xesp_013468
Hvul_g17172_1	Xesp_013413
Hvul_g17172_1	Xesp_013414
Hvul_g27567_1	Xesp_013468
Hvul_g27567_1	Xesp_013413
Hvul_g27567_1	Xesp_013414
Hvul_g17169_1	Xesp_013468
Hvul_g17169_1	Xesp_013413
Hvul_g17169_1	Xesp_013414
Hvul_g31967_1	Xesp_008260
Hvul_g12369_1	Xesp_008260
Hvul_g15535_1	Xesp_015322
Hvul_g10244_1	Xesp_015322
Hvul_g15535_1	Xesp_014860
Hvul_g15535_1	Xesp_014862
Hvul_g15535_1	Xesp_014878
Hvul_g27365_1	Xesp_002659
Hvul_g14887_1	Xesp_014108
Hvul_g22731_1	Xesp_014108
Hvul_g3044_1	Xesp_003361
Hvul_g3050_1	Xesp_003361
Hvul_g3052_1	Xesp_003361
Hvul_g30425_1	Xesp_021532
Hvul_g25768_1	Xesp_014663
Hvul_g6018_1	Xesp_021823
Hvul_g22319_1	Xesp_015527
Hvul_g24619_1	Xesp_010889
Hvul_g17787_1	Xesp_010742
Hvul_g6435_1	Xesp_005409
Hvul_g6435_1	Xesp_005407
Hvul_g6435_1	Xesp_005408
Hvul_g20928_1	Xesp_010392
Hvul_g16162_1	Xesp_007800
Hvul_g16162_1	Xesp_007799
Hvul_g16248_1	Xesp_016414
Hvul_g16250_1	Xesp_016414
Hvul_g9342_1	Xesp_016414
Hvul_g19805_1	Xesp_016414
Hvul_g19806_1	Xesp_016414
Hvul_g17802_1	Xesp_016414
Hvul_g10869_1	Xesp_016414
Hvul_g777_1	Xesp_016414
Hvul_g9451_1	Xesp_016414
Hvul_g23223_1	Xesp_016414
Hvul_g783_1	Xesp_016414
Hvul_g8733_1	Xesp_016414
Hvul_g8735_1	Xesp_016414
Hvul_g14323_1	Xesp_016414
Hvul_g28776_1	Xesp_016414
Hvul_g773_1	Xesp_016414
Hvul_g9346_1	Xesp_016414
Hvul_g26095_1	Xesp_016414
Hvul_g9328_1	Xesp_016414
Hvul_g23675_1	Xesp_016414
Hvul_g26182_1	Xesp_016414
Hvul_g19804_1	Xesp_016414
Hvul_g33175_1	Xesp_016414
Hvul_g5267_1	Xesp_016414
Hvul_g33185_1	Xesp_016414
Hvul_g31155_1	Xesp_016414
Hvul_g31171_1	Xesp_016414
Hvul_g31169_1	Xesp_016414
Hvul_g23216_1	Xesp_016414
Hvul_g23214_1	Xesp_016414
Hvul_g968_1	Xesp_016414
Hvul_g23679_1	Xesp_016414
Hvul_g23203_1	Xesp_016414
Hvul_g23206_1	Xesp_016414
Hvul_g3876_1	Xesp_016414
Hvul_g8060_1	Xesp_016414
Hvul_g13791_1	Xesp_016414
Hvul_g33177_1	Xesp_016414
Hvul_g9342_1	Xesp_009742
Hvul_g32999_1	Xesp_021721
Hvul_g17205_1	Xesp_011283
Hvul_g17207_1	Xesp_011283
Hvul_g17206_1	Xesp_011283
Hvul_g23479_1	Xesp_013974
Hvul_g22846_1	Xesp_002790
Hvul_g32895_1	Xesp_005736
Hvul_g32895_1	Xesp_005738
Hvul_g5391_1	Xesp_005734
Hvul_g5391_1	Xesp_005735
Hvul_g4547_1	Xesp_013935
Hvul_g4546_1	Xesp_013935
Hvul_g4548_1	Xesp_013935
Hvul_g23699_1	Xesp_012613
Hvul_g20472_1	Xesp_002882
Hvul_g14148_1	Xesp_008134
Hvul_g3088_1	Xesp_003590
