Xesp_008452	Spis_XP_022783009_1
Xesp_010129	Spis_XP_022785067_1
Xesp_010129	Spis_XP_022806479_1
Xesp_010129	Spis_XP_022778829_1
Xesp_010129	Spis25590_1
Xesp_010129	Spis_XP_022803800_1
Xesp_010129	Spis_XP_022799088_1
Xesp_010129	Spis20938_1
Xesp_010129	Spis24355_1
Xesp_010159	Spis_XP_022809139_1
Xesp_010159	Spis_XP_022806972_1
Xesp_010159	Spis_XP_022805176_1
Xesp_010159	Spis_XP_022786843_1
Xesp_010159	Spis_XP_022805676_1
Xesp_010159	Spis_XP_022797777_1
Xesp_010159	Spis25620_1
Xesp_002924	Spis_XP_022789729_1
Xesp_002924	Spis_XP_022804719_1
Xesp_019730	Spis_XP_022800024_1
Xesp_019649	Spis_XP_022800024_1
Xesp_019746	Spis_XP_022800024_1
Xesp_019730	Spis_XP_022805219_1
Xesp_019649	Spis_XP_022805219_1
Xesp_019746	Spis_XP_022805219_1
Xesp_019730	Spis_XP_022807904_1
Xesp_019649	Spis_XP_022807904_1
Xesp_019746	Spis_XP_022807904_1
Xesp_019730	Spis_XP_022805170_1
Xesp_019649	Spis_XP_022805170_1
Xesp_019746	Spis_XP_022805170_1
Xesp_019730	Spis_XP_022807720_1
Xesp_019649	Spis_XP_022807720_1
Xesp_019746	Spis_XP_022807720_1
Xesp_009686	Spis_XP_022803797_1
Xesp_009688	Spis_XP_022803797_1
Xesp_009691	Spis_XP_022803797_1
Xesp_009692	Spis_XP_022803797_1
Xesp_009694	Spis_XP_022803797_1
Xesp_009686	Spis_XP_022803796_1
Xesp_009688	Spis_XP_022803796_1
Xesp_009691	Spis_XP_022803796_1
Xesp_009692	Spis_XP_022803796_1
Xesp_009694	Spis_XP_022803796_1
Xesp_009686	Spis_XP_022799088_1
Xesp_009688	Spis_XP_022799088_1
Xesp_009691	Spis_XP_022799088_1
Xesp_009692	Spis_XP_022799088_1
Xesp_009694	Spis_XP_022799088_1
Xesp_009686	Spis_XP_022785067_1
Xesp_009686	Spis_XP_022806479_1
Xesp_009688	Spis_XP_022785067_1
Xesp_009688	Spis_XP_022806479_1
Xesp_009691	Spis_XP_022785067_1
Xesp_009691	Spis_XP_022806479_1
Xesp_009692	Spis_XP_022785067_1
Xesp_009692	Spis_XP_022806479_1
Xesp_009694	Spis_XP_022785067_1
Xesp_009694	Spis_XP_022806479_1
Xesp_009686	Spis_XP_022803800_1
Xesp_009688	Spis_XP_022803800_1
Xesp_009691	Spis_XP_022803800_1
Xesp_009692	Spis_XP_022803800_1
Xesp_009694	Spis_XP_022803800_1
Xesp_009686	Spis_XP_022803808_1
Xesp_009688	Spis_XP_022803808_1
Xesp_009691	Spis_XP_022803808_1
Xesp_009692	Spis_XP_022803808_1
Xesp_009694	Spis_XP_022803808_1
Xesp_009686	Spis_XP_022803803_1
Xesp_009688	Spis_XP_022803803_1
Xesp_009691	Spis_XP_022803803_1
Xesp_009692	Spis_XP_022803803_1
Xesp_009694	Spis_XP_022803803_1
Xesp_009686	Spis_XP_022805806_1
Xesp_009688	Spis_XP_022805806_1
Xesp_009691	Spis_XP_022805806_1
Xesp_009692	Spis_XP_022805806_1
Xesp_009694	Spis_XP_022805806_1
Xesp_009686	Spis_XP_022778079_1
Xesp_009688	Spis_XP_022778079_1
Xesp_009691	Spis_XP_022778079_1
Xesp_009692	Spis_XP_022778079_1
Xesp_009694	Spis_XP_022778079_1
Xesp_009686	Spis_XP_022810637_1
Xesp_009688	Spis_XP_022810637_1
Xesp_009691	Spis_XP_022810637_1
Xesp_009692	Spis_XP_022810637_1
Xesp_009694	Spis_XP_022810637_1
Xesp_009686	Spis24725_1
Xesp_009688	Spis24725_1
Xesp_009691	Spis24725_1
Xesp_009692	Spis24725_1
Xesp_009694	Spis24725_1
Xesp_023406	Spis_XP_022803796_1
Xesp_023406	Spis_XP_022803797_1
Xesp_023406	Spis_XP_022785067_1
Xesp_023406	Spis_XP_022806479_1
Xesp_023406	Spis_XP_022803803_1
Xesp_023406	Spis_XP_022803808_1
Xesp_023406	Spis_XP_022803800_1
Xesp_002591	Spis_XP_022787251_1
Xesp_002591	Spis_XP_022808835_1
Xesp_002591	Spis_XP_022777431_1
Xesp_002591	Spis_XP_022808833_1
Xesp_002591	Spis_XP_022787223_1
Xesp_002591	Spis_XP_022809623_1
Xesp_002591	Spis_XP_022802626_1
Xesp_002591	Spis_XP_022808892_1
Xesp_002591	Spis_XP_022777435_1
Xesp_002591	Spis_XP_022777427_1
Xesp_002591	Spis_XP_022808997_1
Xesp_002591	Spis_XP_022806221_1
Xesp_002591	Spis_XP_022807456_1
Xesp_002591	Spis_XP_022807460_1
Xesp_002591	Spis_XP_022787222_1
Xesp_002591	Spis_XP_022787224_1
Xesp_002591	Spis_XP_022804937_1
Xesp_002591	Spis_XP_022808994_1
Xesp_002591	Spis25718_1
Xesp_002591	Spis25620_1
Xesp_002591	Spis22574_1
Xesp_002591	Spis24355_1
Xesp_002591	Spis_XP_022805597_1
Xesp_013934	Spis_XP_022783648_1
Xesp_013934	Spis_XP_022783683_1
Xesp_010093	Spis_XP_022797777_1
Xesp_014646	Spis_XP_022804599_1
Xesp_014646	Spis25012_1
Xesp_028403	Spis_XP_022805182_1
Xesp_028274	Spis_XP_022805182_1
Xesp_028403	Spis_XP_022803808_1
Xesp_028274	Spis_XP_022803808_1
Xesp_028403	Spis_XP_022803797_1
Xesp_028274	Spis_XP_022803797_1
Xesp_028403	Spis_XP_022803800_1
Xesp_028274	Spis_XP_022803800_1
Xesp_028403	Spis_XP_022803803_1
Xesp_028274	Spis_XP_022803803_1
Xesp_028403	Spis_XP_022785067_1
Xesp_028403	Spis_XP_022806479_1
Xesp_028274	Spis_XP_022785067_1
Xesp_028274	Spis_XP_022806479_1
Xesp_028403	Spis_XP_022803796_1
Xesp_028274	Spis_XP_022803796_1
Xesp_002016	Spis_XP_022803797_1
Xesp_002016	Spis_XP_022803796_1
Xesp_002016	Spis_XP_022777811_1
Xesp_002016	Spis_XP_022785067_1
Xesp_002016	Spis_XP_022806479_1
Xesp_002016	Spis_XP_022778829_1
Xesp_002016	Spis25590_1
Xesp_002016	Spis_XP_022786843_1
Xesp_002016	Spis_XP_022803800_1
Xesp_002016	Spis_XP_022803803_1
Xesp_002016	Spis_XP_022803808_1
Xesp_002016	Spis24725_1
Xesp_002016	Spis_XP_022808512_1
Xesp_013651	Spis_XP_022800114_1
Xesp_009803	Spis_XP_022808994_1
Xesp_008298	Spis_XP_022786376_1
Xesp_021668	Spis_XP_022798993_1
Xesp_008369	Spis_XP_022797989_1
Xesp_008369	Spis_XP_022786132_1
Xesp_016412	Spis_XP_022784199_1
Xesp_011752	Spis_XP_022777986_1
Xesp_018557	Spis_XP_022800009_1
Xesp_000197	Spis_XP_022778136_1
Xesp_000197	Spis_XP_022806015_1
Xesp_000197	Spis_XP_022807693_1
Xesp_000197	Spis_XP_022799417_1
Xesp_000197	Spis_XP_022807987_1
Xesp_000197	Spis_XP_022782696_1
Xesp_000197	Spis_XP_022799423_1
Xesp_000197	Spis_XP_022799424_1
Xesp_000197	Spis_XP_022786046_1
Xesp_000197	Spis_XP_022788685_1
Xesp_000197	Spis_XP_022788729_1
Xesp_000197	Spis_XP_022802356_1
Xesp_000197	Spis_XP_022778933_1
Xesp_000197	Spis_XP_022806807_1
Xesp_000197	Spis_XP_022806806_1
Xesp_000197	Spis_XP_022806825_1
Xesp_000197	Spis_XP_022802358_1
Xesp_000194	Spis_XP_022781603_1
Xesp_000194	Spis_XP_022786046_1
Xesp_000194	Spis_XP_022799417_1
Xesp_000194	Spis_XP_022782696_1
Xesp_000194	Spis_XP_022800873_1
Xesp_000193	Spis_XP_022778136_1
Xesp_000193	Spis_XP_022806015_1
Xesp_000193	Spis_XP_022807693_1
Xesp_000193	Spis_XP_022799417_1
Xesp_000193	Spis_XP_022807987_1
Xesp_000193	Spis_XP_022782696_1
Xesp_000193	Spis_XP_022799423_1
Xesp_000193	Spis_XP_022799424_1
Xesp_000193	Spis_XP_022786046_1
Xesp_000193	Spis_XP_022788685_1
Xesp_000193	Spis_XP_022788729_1
Xesp_000193	Spis_XP_022802356_1
Xesp_000193	Spis_XP_022806806_1
Xesp_000193	Spis_XP_022806825_1
Xesp_000193	Spis_XP_022802358_1
Xesp_012866	Spis_XP_022781468_1
Xesp_008796	Spis_XP_022808066_1
Xesp_008795	Spis_XP_022808066_1
Xesp_008794	Spis_XP_022808066_1
Xesp_008797	Spis_XP_022808066_1
Xesp_021711	Spis_XP_022789244_1
Xesp_021712	Spis_XP_022789244_1
Xesp_005781	Spis_XP_022779549_1
Xesp_005589	Spis_XP_022798946_1
Xesp_005743	Spis_XP_022802993_1
Xesp_005949	Spis_XP_022784994_1
Xesp_005927	Spis_XP_022784994_1
Xesp_024834	Spis_XP_022793751_1
Xesp_012474	Spis_XP_022788948_1
Xesp_012380	Spis_XP_022800206_1
Xesp_012013	Spis_XP_022800226_1
Xesp_011990	Spis_XP_022789472_1
Xesp_011994	Spis_XP_022789472_1
Xesp_007465	Spis_XP_022782797_1
Xesp_011873	Spis_XP_022810659_1
Xesp_015852	Spis_XP_022806475_1
Xesp_015852	Spis_XP_022797118_1
Xesp_015852	Spis_XP_022797116_1
Xesp_008431	Spis_XP_022786510_1
Xesp_008431	Spis_XP_022808439_1
Xesp_021683	Spis_XP_022803433_1
Xesp_000411	Spis_XP_022779341_1
Xesp_000411	Spis_XP_022793292_1
Xesp_000411	Spis_XP_022796297_1
Xesp_005514	Spis_XP_022794829_1
Xesp_002625	Spis_XP_022788103_1
Xesp_002463	Spis_XP_022799688_1
Xesp_005990	Spis_XP_022781684_1
Xesp_005990	Spis_XP_022783138_1
Xesp_005990	Spis_XP_022797333_1
Xesp_005990	Spis_XP_022787246_1
Xesp_005990	Spis_XP_022791685_1
Xesp_005990	Spis_XP_022784234_1
Xesp_005990	Spis_XP_022784273_1
Xesp_005968	Spis_XP_022781684_1
Xesp_005968	Spis_XP_022783148_1
Xesp_005968	Spis_XP_022783138_1
Xesp_005968	Spis_XP_022797333_1
Xesp_005968	Spis_XP_022786821_1
Xesp_005968	Spis_XP_022787246_1
Xesp_005968	Spis_XP_022791685_1
Xesp_005968	Spis_XP_022784234_1
Xesp_005968	Spis_XP_022784273_1
Xesp_028479	Spis_XP_022797338_1
Xesp_028479	Spis_XP_022783148_1
Xesp_028479	Spis_XP_022796055_1
Xesp_028479	Spis_XP_022797486_1
Xesp_028479	Spis_XP_022783084_1
Xesp_028479	Spis_XP_022781684_1
Xesp_028479	Spis_XP_022792248_1
Xesp_028479	Spis_XP_022784258_1
Xesp_010986	Spis_XP_022781684_1
Xesp_010986	Spis_XP_022783148_1
Xesp_010986	Spis_XP_022783138_1
Xesp_010986	Spis_XP_022797333_1
Xesp_010986	Spis_XP_022786821_1
Xesp_010986	Spis_XP_022787246_1
Xesp_010986	Spis_XP_022791685_1
Xesp_010986	Spis_XP_022784234_1
Xesp_010986	Spis_XP_022784273_1
Xesp_022229	Spis_XP_022798829_1
Xesp_022229	Spis_XP_022780679_1
Xesp_022229	Spis_XP_022804902_1
Xesp_022229	Spis_XP_022782130_1
Xesp_022229	Spis_XP_022795901_1
Xesp_022229	Spis22533_1
Xesp_022229	Spis_XP_022778994_1
Xesp_022229	Spis_XP_022778805_1
Xesp_022229	Spis_XP_022780428_1
Xesp_022229	Spis_XP_022805344_1
Xesp_022229	Spis_XP_022780458_1
Xesp_022229	Spis_XP_022796055_1
Xesp_015351	Spis_XP_022792216_1
Xesp_011001	Spis_XP_022783148_1
Xesp_011001	Spis_XP_022797486_1
Xesp_011001	Spis_XP_022792248_1
Xesp_010996	Spis_XP_022781684_1
Xesp_010996	Spis_XP_022783148_1
Xesp_010996	Spis_XP_022783138_1
Xesp_010996	Spis_XP_022797333_1
Xesp_010996	Spis_XP_022783547_1
Xesp_010996	Spis_XP_022786821_1
Xesp_010996	Spis_XP_022797486_1
Xesp_008648	Spis_XP_022784996_1
Xesp_008648	Spis_XP_022792255_1
Xesp_008648	Spis_XP_022792248_1
Xesp_008648	Spis_XP_022784258_1
Xesp_008648	Spis_XP_022792223_1
Xesp_008648	Spis_XP_022791991_1
Xesp_008648	Spis_XP_022792222_1
Xesp_008648	Spis_XP_022792218_1
Xesp_008648	Spis_XP_022792249_1
Xesp_008648	Spis_XP_022778805_1
Xesp_008648	Spis_XP_022804902_1
Xesp_008648	Spis_XP_022782130_1
Xesp_008648	Spis_XP_022795901_1
Xesp_008648	Spis22533_1
Xesp_008648	Spis_XP_022778994_1
Xesp_008648	Spis_XP_022786821_1
Xesp_008648	Spis_XP_022780679_1
Xesp_008648	Spis_XP_022805344_1
Xesp_008648	Spis_XP_022805441_1
Xesp_008648	Spis_XP_022798829_1
Xesp_008648	Spis_XP_022808620_1
Xesp_008648	Spis_XP_022780428_1
Xesp_008648	Spis_XP_022784118_1
Xesp_008648	Spis_XP_022780458_1
Xesp_008619	Spis_XP_022784996_1
Xesp_008619	Spis_XP_022792255_1
Xesp_008619	Spis_XP_022792248_1
Xesp_008619	Spis_XP_022784258_1
Xesp_008619	Spis_XP_022792223_1
Xesp_008619	Spis_XP_022791991_1
Xesp_008619	Spis_XP_022792222_1
Xesp_008619	Spis_XP_022792218_1
Xesp_008619	Spis_XP_022792249_1
Xesp_008619	Spis_XP_022778805_1
Xesp_008619	Spis_XP_022804902_1
Xesp_008619	Spis_XP_022782130_1
Xesp_008619	Spis_XP_022795901_1
Xesp_008619	Spis22533_1
Xesp_008619	Spis_XP_022778994_1
Xesp_008619	Spis_XP_022786821_1
Xesp_008619	Spis_XP_022780679_1
Xesp_008619	Spis_XP_022805344_1
Xesp_008619	Spis_XP_022805441_1
Xesp_008619	Spis_XP_022798829_1
Xesp_008619	Spis_XP_022784118_1
Xesp_008619	Spis_XP_022784117_1
Xesp_008619	Spis_XP_022808620_1
Xesp_008619	Spis_XP_022780428_1
Xesp_008619	Spis_XP_022780458_1
Xesp_008619	Spis_XP_022792973_1
Xesp_005967	Spis_XP_022783148_1
Xesp_005967	Spis_XP_022783547_1
Xesp_005967	Spis_XP_022781684_1
Xesp_005967	Spis_XP_022786821_1
Xesp_005967	Spis_XP_022797486_1
Xesp_005967	Spis_XP_022783138_1
Xesp_010998	Spis_XP_022797338_1
Xesp_010998	Spis_XP_022783148_1
Xesp_010998	Spis_XP_022796055_1
Xesp_010998	Spis_XP_022797486_1
Xesp_010998	Spis_XP_022783084_1
Xesp_010998	Spis_XP_022781684_1
Xesp_010998	Spis_XP_022792248_1
Xesp_010994	Spis_XP_022783148_1
Xesp_010994	Spis_XP_022783547_1
Xesp_010994	Spis_XP_022781684_1
Xesp_010994	Spis_XP_022797486_1
Xesp_010994	Spis_XP_022783138_1
Xesp_006869	Spis_XP_022783148_1
Xesp_006869	Spis_XP_022786821_1
Xesp_024502	Spis_XP_022809725_1
Xesp_024502	Spis_XP_022783084_1
Xesp_024502	Spis_XP_022791915_1
Xesp_024502	Spis_XP_022788247_1
Xesp_024502	Spis_XP_022783726_1
Xesp_022230	Spis_XP_022780679_1
Xesp_022230	Spis_XP_022778805_1
Xesp_022230	Spis_XP_022795901_1
Xesp_022230	Spis_XP_022805344_1
Xesp_022230	Spis_XP_022805441_1
Xesp_022230	Spis_XP_022798829_1
Xesp_022230	Spis_XP_022804902_1
Xesp_022230	Spis22533_1
Xesp_022230	Spis_XP_022778994_1
Xesp_022230	Spis_XP_022780428_1
Xesp_022230	Spis_XP_022780458_1
Xesp_022230	Spis_XP_022796055_1
Xesp_015957	Spis_XP_022778805_1
Xesp_015957	Spis_XP_022804902_1
Xesp_015957	Spis_XP_022782130_1
Xesp_015957	Spis_XP_022795901_1
Xesp_015957	Spis22533_1
Xesp_015957	Spis_XP_022778994_1
Xesp_015957	Spis_XP_022786821_1
Xesp_015957	Spis_XP_022780679_1
Xesp_015957	Spis_XP_022805344_1
Xesp_015957	Spis_XP_022805441_1
Xesp_015957	Spis_XP_022798829_1
Xesp_015957	Spis_XP_022784118_1
Xesp_015957	Spis_XP_022780428_1
Xesp_015957	Spis_XP_022780458_1
Xesp_015957	Spis_XP_022779611_1
Xesp_015957	Spis_XP_022797103_1
Xesp_008621	Spis_XP_022799370_1
Xesp_008621	Spis_XP_022783138_1
Xesp_008621	Spis_XP_022789391_1
Xesp_008621	Spis_XP_022798950_1
Xesp_008621	Spis_XP_022797405_1
Xesp_008621	Spis_XP_022800501_1
Xesp_008621	Spis_XP_022791685_1
Xesp_008621	Spis_XP_022787492_1
Xesp_008621	Spis_XP_022794360_1
Xesp_022172	Spis_XP_022800582_1
Xesp_008106	Spis_XP_022800490_1
Xesp_008106	Spis_XP_022779830_1
Xesp_008106	Spis_XP_022779828_1
Xesp_008106	Spis_XP_022788222_1
Xesp_010995	Spis_XP_022781684_1
Xesp_005972	Spis_XP_022781684_1
Xesp_011000	Spis_XP_022781684_1
Xesp_010995	Spis_XP_022783138_1
Xesp_005972	Spis_XP_022783138_1
Xesp_011000	Spis_XP_022783138_1
Xesp_010995	Spis_XP_022797333_1
Xesp_005972	Spis_XP_022797333_1
Xesp_011000	Spis_XP_022797333_1
Xesp_010995	Spis_XP_022786821_1
Xesp_005972	Spis_XP_022786821_1
Xesp_011000	Spis_XP_022786821_1
Xesp_010995	Spis_XP_022787246_1
Xesp_005972	Spis_XP_022787246_1
Xesp_011000	Spis_XP_022787246_1
Xesp_010995	Spis_XP_022791685_1
Xesp_005972	Spis_XP_022791685_1
Xesp_011000	Spis_XP_022791685_1
Xesp_010995	Spis_XP_022784234_1
Xesp_005972	Spis_XP_022784234_1
Xesp_011000	Spis_XP_022784234_1
Xesp_010995	Spis_XP_022784273_1
Xesp_005972	Spis_XP_022784273_1
Xesp_011000	Spis_XP_022784273_1
Xesp_011238	Spis_XP_022781684_1
Xesp_011238	Spis_XP_022786821_1
Xesp_011238	Spis_XP_022797103_1
Xesp_011238	Spis_XP_022784118_1
Xesp_011238	Spis_XP_022784117_1
Xesp_011238	Spis_XP_022787494_1
Xesp_011238	Spis_XP_022804317_1
Xesp_011238	Spis_XP_022801032_1
Xesp_022217	Spis_XP_022797491_1
Xesp_022217	Spis_XP_022797473_1
Xesp_022217	Spis_XP_022781294_1
Xesp_022217	Spis_XP_022797120_1
Xesp_022217	Spis_XP_022778342_1
Xesp_022217	Spis_XP_022797103_1
Xesp_022217	Spis_XP_022797486_1
Xesp_005978	Spis_XP_022781684_1
Xesp_005974	Spis_XP_022781684_1
Xesp_005978	Spis_XP_022783138_1
Xesp_005974	Spis_XP_022783138_1
Xesp_005978	Spis_XP_022797333_1
Xesp_005974	Spis_XP_022797333_1
Xesp_005978	Spis_XP_022787246_1
Xesp_005974	Spis_XP_022787246_1
Xesp_005978	Spis_XP_022791685_1
Xesp_005974	Spis_XP_022791685_1
Xesp_005978	Spis_XP_022784234_1
Xesp_005974	Spis_XP_022784234_1
Xesp_005978	Spis_XP_022784273_1
Xesp_005974	Spis_XP_022784273_1
Xesp_015956	Spis_XP_022780679_1
Xesp_015956	Spis_XP_022778805_1
Xesp_015956	Spis_XP_022782130_1
Xesp_015956	Spis_XP_022795901_1
Xesp_015956	Spis_XP_022805344_1
Xesp_015956	Spis_XP_022805441_1
Xesp_015956	Spis_XP_022798829_1
Xesp_015956	Spis_XP_022804902_1
Xesp_015956	Spis22533_1
Xesp_015956	Spis_XP_022778994_1
Xesp_015956	Spis_XP_022780428_1
Xesp_015956	Spis_XP_022784118_1
Xesp_015956	Spis_XP_022779611_1
Xesp_015956	Spis_XP_022780458_1
Xesp_015956	Spis_XP_022784117_1
Xesp_012202	Spis_XP_022790330_1
Xesp_012202	Spis_XP_022781294_1
Xesp_012202	Spis_XP_022782723_1
Xesp_012202	Spis_XP_022778406_1
Xesp_012202	Spis_XP_022806195_1
Xesp_004082	Spis_XP_022783148_1
Xesp_004082	Spis_XP_022783138_1
Xesp_004082	Spis_XP_022783547_1
Xesp_004082	Spis_XP_022781684_1
Xesp_004082	Spis_XP_022786821_1
Xesp_004082	Spis_XP_022797486_1
Xesp_022302	Spis_XP_022806188_1
Xesp_022302	Spis_XP_022806192_1
Xesp_022302	Spis_XP_022806195_1
Xesp_022302	Spis_XP_022806194_1
Xesp_022302	Spis_XP_022806190_1
Xesp_022302	Spis_XP_022806197_1
Xesp_020412	Spis_XP_022791915_1
Xesp_028480	Spis_XP_022783148_1
Xesp_028480	Spis_XP_022783547_1
Xesp_028480	Spis_XP_022781684_1
Xesp_028480	Spis_XP_022786821_1
Xesp_028480	Spis_XP_022797486_1
Xesp_028480	Spis_XP_022783138_1
Xesp_010999	Spis_XP_022783148_1
Xesp_010999	Spis_XP_022783138_1
Xesp_010999	Spis_XP_022783547_1
Xesp_010999	Spis_XP_022781684_1
Xesp_010999	Spis_XP_022786821_1
Xesp_010999	Spis_XP_022797486_1
Xesp_008440	Spis_XP_022787519_1
Xesp_008440	Spis_XP_022791685_1
Xesp_008440	Spis_XP_022796348_1
Xesp_008440	Spis_XP_022791877_1
Xesp_008440	Spis_XP_022786169_1
Xesp_008440	Spis_XP_022786154_1
Xesp_008440	Spis_XP_022787246_1
Xesp_008440	Spis_XP_022787492_1
Xesp_008440	Spis_XP_022787240_1
Xesp_008440	Spis_XP_022787248_1
Xesp_008440	Spis_XP_022783617_1
Xesp_008440	Spis_XP_022794360_1
Xesp_008440	Spis_XP_022789347_1
Xesp_008440	Spis_XP_022796223_1
Xesp_008440	Spis_XP_022789391_1
Xesp_008440	Spis_XP_022783626_1
Xesp_008440	Spis_XP_022802600_1
Xesp_008440	Spis_XP_022783000_1
Xesp_008440	Spis_XP_022783548_1
Xesp_008440	Spis_XP_022787494_1
Xesp_008440	Spis_XP_022788259_1
Xesp_008440	Spis_XP_022778342_1
Xesp_008440	Spis_XP_022800490_1
Xesp_008440	Spis_XP_022801032_1
Xesp_008440	Spis_XP_022800500_1
Xesp_008440	Spis_XP_022789340_1
Xesp_008440	Spis_XP_022792973_1
Xesp_008440	Spis_XP_022792954_1
Xesp_008440	Spis_XP_022810494_1
Xesp_008440	Spis_XP_022788248_1
Xesp_008440	Spis_XP_022798950_1
Xesp_008440	Spis_XP_022778111_1
Xesp_008440	Spis_XP_022800470_1
Xesp_008440	Spis_XP_022805779_1
Xesp_008440	Spis_XP_022783012_1
Xesp_008440	Spis_XP_022805777_1
Xesp_008440	Spis_XP_022805775_1
Xesp_008440	Spis_XP_022806978_1
Xesp_008440	Spis_XP_022799549_1
Xesp_008440	Spis_XP_022806986_1
Xesp_008440	Spis_XP_022805340_1
Xesp_008440	Spis_XP_022809725_1
Xesp_008440	Spis_XP_022804317_1
Xesp_008440	Spis_XP_022808664_1
Xesp_008440	Spis_XP_022788222_1
Xesp_008440	Spis_XP_022806197_1
Xesp_008440	Spis_XP_022787263_1
Xesp_008440	Spis_XP_022791461_1
Xesp_008440	Spis_XP_022801967_1
Xesp_008440	Spis_XP_022807346_1
Xesp_008440	Spis_XP_022790168_1
Xesp_008440	Spis_XP_022788262_1
Xesp_008440	Spis_XP_022809895_1
Xesp_008440	Spis_XP_022810150_1
Xesp_008440	Spis_XP_022795911_1
Xesp_008440	Spis_XP_022800949_1
Xesp_008440	Spis_XP_022786001_1
Xesp_008440	Spis_XP_022797405_1
Xesp_008440	Spis_XP_022806188_1
Xesp_008440	Spis_XP_022806192_1
Xesp_008440	Spis_XP_022806194_1
Xesp_008440	Spis_XP_022801099_1
Xesp_008440	Spis_XP_022806190_1
Xesp_008440	Spis_XP_022792978_1
Xesp_008440	Spis_XP_022805320_1
Xesp_008440	Spis_XP_022806195_1
Xesp_008440	Spis19524_1
Xesp_008440	Spis_XP_022797404_1
Xesp_008440	Spis_XP_022800501_1
Xesp_008440	Spis_XP_022788247_1
Xesp_008440	Spis_XP_022788256_1
Xesp_008440	Spis_XP_022788223_1
Xesp_008440	Spis_XP_022782124_1
Xesp_008440	Spis_XP_022781287_1
Xesp_008440	Spis_XP_022781275_1
Xesp_008440	Spis_XP_022786196_1
Xesp_008440	Spis_XP_022786185_1
Xesp_008440	Spis_XP_022786178_1
Xesp_008440	Spis_XP_022792216_1
Xesp_008440	Spis_XP_022786174_1
Xesp_008440	Spis_XP_022786010_1
Xesp_008440	Spis_XP_022786005_1
Xesp_008440	Spis_XP_022788257_1
Xesp_008440	Spis_XP_022785999_1
Xesp_008440	Spis_XP_022785998_1
Xesp_008440	Spis_XP_022781321_1
Xesp_008440	Spis_XP_022778460_1
Xesp_008440	Spis_XP_022806988_1
Xesp_008440	Spis_XP_022791915_1
Xesp_008440	Spis_XP_022782723_1
Xesp_008440	Spis_XP_022778406_1
Xesp_008440	Spis_XP_022799370_1
Xesp_008440	Spis_XP_022802253_1
Xesp_010988	Spis_XP_022783148_1
Xesp_028474	Spis_XP_022783148_1
Xesp_010988	Spis_XP_022797486_1
Xesp_028474	Spis_XP_022797486_1
Xesp_010988	Spis_XP_022797338_1
Xesp_028474	Spis_XP_022797338_1
Xesp_010993	Spis_XP_022797338_1
Xesp_010993	Spis_XP_022783148_1
Xesp_010993	Spis_XP_022796055_1
Xesp_010993	Spis_XP_022783084_1
Xesp_010993	Spis_XP_022781684_1
Xesp_005973	Spis_XP_022783148_1
Xesp_005973	Spis_XP_022797486_1
Xesp_001557	Spis_XP_022781294_1
Xesp_001531	Spis_XP_022781294_1
Xesp_001557	Spis_XP_022788247_1
Xesp_001531	Spis_XP_022788247_1
Xesp_001557	Spis_XP_022797120_1
Xesp_001531	Spis_XP_022797120_1
Xesp_001557	Spis_XP_022800501_1
Xesp_001531	Spis_XP_022800501_1
Xesp_001557	Spis_XP_022797103_1
Xesp_001531	Spis_XP_022797103_1
Xesp_001712	Spis_XP_022792248_1
Xesp_001712	Spis_XP_022784258_1
Xesp_005992	Spis_XP_022783148_1
Xesp_005992	Spis_XP_022797486_1
Xesp_003124	Spis_XP_022789071_1
Xesp_003124	Spis_XP_022782723_1
Xesp_003124	Spis_XP_022778406_1
Xesp_010987	Spis_XP_022797338_1
Xesp_010987	Spis_XP_022796055_1
Xesp_008383	Spis_XP_022800490_1
Xesp_005966	Spis_XP_022797338_1
Xesp_005966	Spis_XP_022796055_1
Xesp_005966	Spis_XP_022783084_1
Xesp_005966	Spis_XP_022781684_1
Xesp_000784	Spis_XP_022783084_1
Xesp_000784	Spis_XP_022783083_1
Xesp_000784	Spis_XP_022783148_1
Xesp_000784	Spis_XP_022783138_1
Xesp_000784	Spis_XP_022799370_1
Xesp_005965	Spis_XP_022797338_1
Xesp_005965	Spis_XP_022796055_1
Xesp_005965	Spis_XP_022783084_1
Xesp_005965	Spis_XP_022781684_1
Xesp_005965	Spis_XP_022792248_1
Xesp_005965	Spis_XP_022784258_1
Xesp_005965	Spis_XP_022787246_1
Xesp_005965	Spis_XP_022791685_1
Xesp_005965	Spis_XP_022784234_1
Xesp_005965	Spis_XP_022784273_1
Xesp_010983	Spis_XP_022797338_1
Xesp_010983	Spis_XP_022783148_1
Xesp_010983	Spis_XP_022796055_1
Xesp_010983	Spis_XP_022797486_1
Xesp_010983	Spis_XP_022783084_1
Xesp_010983	Spis_XP_022781684_1
Xesp_005963	Spis_XP_022797338_1
Xesp_005963	Spis_XP_022783148_1
Xesp_005963	Spis_XP_022796055_1
Xesp_024513	Spis_XP_022787492_1
Xesp_024513	Spis_XP_022794360_1
Xesp_024513	Spis_XP_022783084_1
Xesp_024513	Spis_XP_022786821_1
Xesp_024513	Spis_XP_022792978_1
Xesp_024513	Spis_XP_022791915_1
Xesp_024513	Spis_XP_022796348_1
Xesp_024513	Spis_XP_022788247_1
Xesp_024513	Spis_XP_022800501_1
Xesp_008651	Spis_XP_022784996_1
Xesp_008651	Spis_XP_022792255_1
Xesp_008651	Spis_XP_022792248_1
